utcTimeMillis,x,y,z,v_x,v_y,v_z
1626728250438.0,-2708022.9196696,-4285457.460495581,3857892.4040436763,5.873157429319743,-20.865394287381452,-19.647441801385853
1626728251438.0,-2708015.877998223,-4285476.868420485,3857871.108473057,6.704813677022202,-21.287706052233997,-19.24160047492254
1626728252438.0,-2708009.698733575,-4285500.1270432975,3857853.5631015613,7.559363944354225,-21.574984059464796,-18.855482024526346
1626728253438.0,-2708000.163799816,-4285519.673821274,3857834.4483190677,8.390303440865674,-21.891451720973862,-18.394990831232903
1626728254438.0,-2707992.5138361934,-4285542.611949275,3857817.515111632,9.215816118524808,-22.094393119206096,-17.94161087301288
1626728255438.0,-2707981.2805932467,-4285563.348556398,3857796.8326350683,10.0776291244345,-22.276019266876418,-17.300029988437235
1626728256438.0,-2707972.22405352,-4285590.121625126,3857781.8614456607,10.936445518560172,-22.40341369356566,-16.661341264626248
1626728257438.0,-2707963.5643784194,-4285614.638565204,3857767.2885490423,11.648463788734418,-22.452387779820945,-15.999546235852444
1626728258438.0,-2707949.6056848518,-4285635.624914278,3857750.893408062,12.362042555062517,-22.4316293581145,-15.530654678616639
1626728259438.0,-2707936.741923649,-4285659.558465097,3857735.4227207606,12.919156464043349,-22.32384923816112,-15.131968910574328
1626728260438.0,-2707924.090674606,-4285680.990043015,3857721.010192549,13.129851342925459,-22.329704546837423,-14.903496678944295
1626728261438.0,-2707909.3311132425,-4285699.855629785,3857704.358443517,13.183867944569618,-22.339450630266736,-14.96373136173244
1626728262438.0,-2707895.762150807,-4285722.112377793,3857687.5896269823,13.065592857532737,-22.519951237373636,-14.770650861412545
1626728263438.0,-2707882.793039841,-4285745.917249157,3857674.24648868,13.072234727718191,-22.731541937266535,-14.77361903900622
1626728264438.0,-2707870.8558672452,-4285769.49581513,3857660.3595644515,13.05776540160269,-22.834983942986035,-14.948354997227073
1626728265438.0,-2707857.026551192,-4285792.385388769,3857643.5696510547,13.273051299705726,-22.985629374539336,-15.098338274577147
1626728266438.0,-2707843.3524904195,-4285814.580899266,3857628.758445774,13.404760317611089,-23.066465471586827,-15.00441015539758
1626728267438.0,-2707832.467180495,-4285840.582039217,3857612.458343574,13.432483327038765,-23.18637352596009,-14.914077129604337
1626728268438.0,-2707817.8270324827,-4285863.974288855,3857600.183877548,13.453369919832172,-23.016834770303987,-15.235034087338414
1626728269438.0,-2707803.281652362,-4285883.965237409,3857584.622056433,13.200529984194402,-22.881087063051726,-14.950452399888416
1626728270438.0,-2707789.9978478258,-4285906.947009675,3857568.49045232,13.283159255484808,-22.93406300764748,-14.98441790845081
1626728271438.0,-2707776.7235648604,-4285930.290802787,3857554.9778683046,13.309940895821041,-23.066267646330264,-15.069809645419916
1626728272438.0,-2707764.251486807,-4285953.785600168,3857540.371947299,13.384126479145781,-23.187546243146198,-15.263689724062283
1626728273438.0,-2707751.9792286484,-4285977.77212217,3857524.9704703772,13.502385822910409,-23.332733871758794,-15.281906542975063
1626728274438.0,-2707737.4448084612,-4286001.344128427,3857509.035128903,13.683460235685743,-23.391368178063725,-15.368138155989236
1626728275438.0,-2707725.4922482497,-4286025.495901145,3857496.0176616386,13.726985738481916,-23.486174219082145,-15.43532984403963
1626728276438.0,-2707710.1235624133,-4286048.191588817,3857479.172373499,13.588487523741478,-23.26903782084131,-15.380921290467436
1626728277438.0,-2707696.210141948,-4286070.786817785,3857464.050483104,13.589292903037398,-23.118843819889953,-15.300543072783706
1626728278438.0,-2707682.450619634,-4286093.708627189,3857447.8649950223,13.690133232475889,-23.057066913379277,-15.357793183555575
1626728279438.0,-2707668.6608575447,-4286115.173093653,3857433.388876281,13.759728906019047,-23.044675256887214,-15.4087592938238
1626728280438.0,-2707656.785473808,-4286140.564792953,3857418.663806698,13.775039483037935,-22.99932746326142,-15.445595099388093
1626728281438.0,-2707642.6682415274,-4286163.943405446,3857403.533456428,13.59060242820519,-22.927017363980596,-15.431999795058031
1626728282438.0,-2707629.0005953247,-4286187.199814656,3857387.523287926,13.598744319056086,-22.948974359796143,-15.550311049321634
1626728283438.0,-2707614.813205095,-4286209.928032407,3857371.911392546,13.757262698895595,-22.990786927020416,-15.65778317316109
1626728284438.0,-2707603.637566339,-4286234.805531947,3857357.9132257025,13.887734875110612,-23.075476256575868,-15.709622423073144
1626728285438.0,-2707588.226574369,-4286258.160931836,3857340.511319202,14.15587432226998,-23.117834109883912,-15.755272379474068
1626728286438.0,-2707573.358915894,-4286280.579705553,3857324.988521673,14.311289450183848,-23.200216460709527,-15.880743778690636
1626728287438.0,-2707559.8397773057,-4286304.032761261,3857309.9830665817,14.34147065409788,-23.3660454755774,-16.002567469999825
1626728288438.0,-2707544.1412282237,-4286326.164428984,3857292.9743798785,14.38050280314615,-23.460528152352968,-16.35215566571806
1626728289438.0,-2707529.753371394,-4286349.727330891,3857275.6223176513,14.489336074733432,-23.5913620274465,-16.5972673107042
1626728290438.0,-2707515.066085312,-4286370.714152825,3857259.2524308525,14.511219607695462,-23.532764455287744,-16.552462436340605
1626728291438.0,-2707500.1543534347,-4286395.890043986,3857242.6422938737,14.411459929838015,-23.316635532803524,-16.40097541439387
1626728292438.0,-2707485.684936943,-4286416.661480048,3857226.6024993137,14.368851034759516,-23.125527515251502,-16.420874623101515
1626728293438.0,-2707471.5038815048,-4286440.08221006,3857209.70998153,14.177857229926666,-22.75770896702847,-16.04577308264416
1626728294438.0,-2707457.2347942768,-4286463.093434586,3857192.261644343,13.9760800965022,-22.587332543840535,-16.12560886083751
1626728295438.0,-2707442.95513873,-4286484.695784061,3857176.967657776,13.87472108236111,-22.438367410711937,-16.071753984643784
1626728296438.0,-2707430.480735231,-4286508.543428597,3857161.96331798,13.795761415644208,-22.358231835769814,-16.2474795372896
1626728297438.0,-2707415.034747168,-4286527.770532708,3857144.092113352,13.81974463354802,-22.345220365536125,-16.382644198207537
1626728298438.0,-2707402.199691975,-4286552.957885126,3857129.459499658,13.675030948690098,-22.39349255485932,-16.58414569807923
1626728299438.0,-2707388.672880903,-4286575.928535893,3857111.1322615305,13.5639566719929,-22.42179941658837,-16.80678618794914
1626728300438.0,-2707376.035916739,-4286597.956108253,3857096.90587721,13.521035124654382,-22.435397075963277,-16.937963987749104
1626728301438.0,-2707360.8074078434,-4286620.663063063,3857078.337029514,13.513334815140379,-22.46308512126534,-16.98495187352468
1626728302438.0,-2707346.693769715,-4286640.83293893,3857061.319029449,13.434242842352555,-22.490199095598484,-16.971222936060645
1626728303438.0,-2707333.8011662713,-4286664.91249452,3857044.4726831056,13.49147196498609,-22.556277415429374,-16.86556212873146
1626728304438.0,-2707321.492561484,-4286687.888170456,3857027.820706079,13.60337800853567,-22.452156507453136,-16.842828127851583
1626728305438.0,-2707309.523941249,-4286712.316652577,3857012.104432084,13.619758459318826,-22.43654492150259,-16.890047044071
1626728306438.0,-2707293.6429331442,-4286731.869649064,3856993.122622492,13.596302260609884,-22.52948752963243,-16.955494023985242
1626728307438.0,-2707277.2035601265,-4286752.312088231,3856975.2893822454,13.58326739476957,-22.67782354473946,-16.98932610166908
1626728308438.0,-2707267.1064908467,-4286778.6340681305,3856960.7584818485,13.651130684022636,-22.9749007151357,-17.087660584189734
1626728309438.0,-2707252.348136561,-4286801.634286594,3856942.196116715,13.72955684695425,-23.179797876432183,-17.287638617593565
1626728310438.0,-2707241.12026645,-4286826.146984789,3856928.3050078587,13.865204042632072,-23.569426982394933,-17.3643305561828
1626728311438.0,-2707224.2570637087,-4286847.649865028,3856906.7869069963,13.713241774994165,-23.75920940497033,-17.239636638600082
1626728312438.0,-2707207.994690802,-4286870.513744047,3856888.391052176,13.651765815635166,-23.68657752374368,-17.36104742524461
1626728313438.0,-2707197.4852833594,-4286896.389822518,3856873.7913256455,13.987924511919333,-23.94829715246129,-16.944223767890414
1626728314438.0,-2707184.1110760006,-4286920.802604363,3856858.2252661097,14.558666157389874,-23.91224768979409,-16.72793746654659
1626728315438.0,-2707169.4263894134,-4286945.054484338,3856842.069552537,15.132478282472226,-23.758850381386846,-15.867709042343437
1626728316438.0,-2707156.4883888853,-4286970.530437067,3856828.547836108,15.74492200240299,-23.546031992376946,-15.07299215544167
1626728317438.0,-2707140.9340858576,-4286995.021304478,3856814.918847662,16.265482283125134,-23.217976955542234,-14.327900987321533
1626728318438.0,-2707123.8700290034,-4287018.205165098,3856799.952716352,16.6888094976334,-23.109411551650282,-13.203757312068056
1626728319438.0,-2707105.2098186356,-4287036.542457652,3856785.921622825,17.197913932718667,-22.863102623354575,-12.56690710775304
1626728320438.0,-2707088.6007633037,-4287060.279045246,3856774.4792769444,17.788191306464995,-22.47211728122187,-11.939258669006739
1626728321438.0,-2707069.909022693,-4287082.8104252545,3856762.650986283,18.215920623225525,-22.19275521411672,-11.23689866001704
1626728322438.0,-2707051.029066918,-4287104.191868075,3856750.6927256277,18.736770290828087,-21.770482178384842,-10.52765640553346
1626728323438.0,-2707032.968174372,-4287124.921273214,3856740.3100853222,19.142037124798705,-21.43938979228715,-9.882537068427334
1626728324438.0,-2707014.3634676835,-4287149.002400686,3856731.9073680425,19.585205102915285,-21.047524237510377,-9.139387580118147
1626728325438.0,-2706993.6550124628,-4287168.508115319,3856721.896925395,19.957972615203392,-20.87670599436707,-8.347394955964868
1626728326438.0,-2706973.830735727,-4287189.033840185,3856714.171127087,20.334724724840783,-20.387151801787663,-7.751044633963808
1626728327438.0,-2706952.459374681,-4287210.837837591,3856706.390938239,20.754841726910794,-20.091493620660806,-7.089179638223031
1626728328438.0,-2706931.940029266,-4287229.68350799,3856699.443504332,21.071344688403354,-19.72244737501088,-6.448222974058873
1626728329438.0,-2706910.9024841366,-4287250.40048804,3856693.766425215,21.311526349797187,-19.42742823647887,-5.942737401292672
1626728330438.0,-2706888.167718991,-4287269.369166644,3856687.689174544,21.74470103764336,-19.045264296688053,-5.371534694921121
1626728331438.0,-2706865.8599885637,-4287287.992782339,3856682.920957704,22.213510019269883,-18.72405490993458,-4.683002621543221
1626728332438.0,-2706843.798343194,-4287306.274298175,3856677.9962943974,22.613874007930804,-18.355154373096585,-3.978938895028651
1626728333438.0,-2706821.296913815,-4287324.772617238,3856674.487490612,23.017072299142,-17.96743856776189,-3.3395667525722788
1626728334438.0,-2706798.6419994165,-4287342.427182276,3856671.6704744813,23.38942941907603,-17.643726391230594,-2.7364098587732073
1626728335438.0,-2706774.6923504476,-4287359.343275389,3856669.165741674,23.75051433303841,-17.27603699650569,-2.2050978128104717
1626728336438.0,-2706751.018681448,-4287375.361534701,3856667.3611944523,24.06453565625489,-16.802047513483345,-1.6741978603162353
1626728337438.0,-2706726.0375561276,-4287393.728786054,3856666.5423334036,24.378849936113983,-16.496331111604608,-1.0205786983892524
1626728338438.0,-2706702.921778988,-4287410.527075419,3856665.4844280034,24.76503455610494,-16.078041870506308,-0.4589423571436384
1626728339438.0,-2706678.8033139245,-4287426.655059868,3856664.9573554895,25.099432637710883,-15.685205187205828,0.2156604069366044
1626728340438.0,-2706651.263205497,-4287441.597526932,3856663.6060147807,25.46686507376109,-15.276547747826923,0.8176885497753822
1626728341438.0,-2706624.748292478,-4287456.209930966,3856664.9585402147,25.78110202042063,-14.871492664911015,1.367510756640764
1626728342438.0,-2706602.5859729624,-4287472.709951892,3856666.8680837294,25.980756481947957,-14.533754087711246,1.9035877352643007
1626728343438.0,-2706578.3043477456,-4287490.091048574,3856673.282310797,26.382528989615412,-13.834694125423562,2.670564915698995
1626728344438.0,-2706548.9237670596,-4287501.564044232,3856674.1718900776,26.47513128949181,-13.580404354528834,3.133596450699295
1626728345438.0,-2706521.9832977583,-4287513.760695026,3856679.903106275,26.673654351408107,-13.484273431287763,3.257014671475381
1626728346438.0,-2706496.1281887605,-4287530.0621498395,3856683.994565744,26.436235830161504,-13.44867602308942,2.916538867072276
1626728347438.0,-2706468.46275385,-4287540.727027928,3856684.6390043097,26.28423882891373,-13.53922815927769,2.974081776689719
1626728348438.0,-2706442.2591270255,-4287551.936765855,3856687.654015619,26.353867990074892,-13.55864573538655,3.07423415421866
1626728349438.0,-2706415.402755249,-4287565.332738179,3856690.158510086,26.497974810768756,-13.559043884304213,3.072242162112532
1626728350438.0,-2706391.684228301,-4287581.477812927,3856695.522849249,26.552512382993253,-13.592585824181661,3.1736761351968203
1626728351438.0,-2706363.049883998,-4287594.383037153,3856696.7970700976,26.568073083248798,-13.599529073352457,3.157265484844119
1626728352438.0,-2706336.1520316848,-4287608.214043003,3856699.8210958685,26.692251094327556,-13.686726510761392,2.9137674105333145
1626728353438.0,-2706307.740501122,-4287621.478162598,3856701.6822239277,26.658429241526164,-13.92468320978452,2.547604855745068
1626728354438.0,-2706282.810132924,-4287636.587460855,3856706.068190113,26.57994735971927,-14.196658759900584,1.9488028413292762
1626728355438.0,-2706256.5277010803,-4287651.88863468,3856705.647045771,26.223921380398146,-14.84390020230584,1.0851428549103568
1626728356438.0,-2706230.890548645,-4287664.936151497,3856704.9467413123,26.09480178487762,-15.259765514053095,0.29498099016551016
1626728357438.0,-2706202.631555199,-4287677.252069564,3856702.370521326,25.84094500415721,-15.879485273657084,-0.5931346471821312
1626728358438.0,-2706178.5606567888,-4287694.770387104,3856702.924353,25.572802314270636,-16.426084615794874,-1.5241312410647287
1626728359438.0,-2706153.5185022634,-4287710.831403864,3856700.0087453104,25.210177234469654,-16.80866526669188,-2.3269059559159726
1626728360438.0,-2706127.1699532773,-4287729.426953747,3856698.9405590277,24.707354339442265,-17.260314980144464,-3.1690900414408474
1626728361438.0,-2706102.636869834,-4287746.52058929,3856695.0923199225,24.20411695271345,-17.546282747082635,-3.9552399392838886
1626728362438.0,-2706078.897055814,-4287764.447822545,3856689.0703136576,23.703080651867992,-17.800533159560413,-4.930509626159533
1626728363438.0,-2706055.649130467,-4287781.738624635,3856683.492853019,23.250018077816744,-18.161225398218047,-5.617052060363107
1626728364438.0,-2706033.7182802986,-4287801.926322711,3856679.518947486,22.879743651412745,-18.533807306283975,-6.423517570599587
1626728365438.0,-2706010.49430706,-4287819.758463823,3856671.0379996137,22.416154026706163,-18.893337007705583,-7.3712260820001765
1626728366438.0,-2705988.5448173983,-4287838.60208584,3856666.2032641345,21.981504467542262,-19.41126002313525,-8.067547791194714
1626728367438.0,-2705966.8258378687,-4287855.925325298,3856656.2423770274,21.453187465368007,-19.830859277429077,-9.033261332834968
1626728368438.0,-2705946.14135321,-4287875.6746759005,3856646.2262195153,20.9672302362301,-20.26822458557388,-9.889275960500914
1626728369438.0,-2705924.735025686,-4287898.2213443555,3856635.8424910405,20.53135069347511,-20.689035861451877,-10.611468406398343
1626728370438.0,-2705903.8705349,-4287917.20471863,3856622.427795345,20.021213887329885,-21.064731206846186,-11.50071335039732
1626728371438.0,-2705883.537416423,-4287938.284520882,3856610.499243855,19.422459110260366,-21.483538948407976,-12.26187362214787
1626728372438.0,-2705864.7138566608,-4287959.74586855,3856598.312397619,18.76750537726171,-21.79161156329359,-13.100184113148432
1626728373438.0,-2705846.0853614453,-4287983.06020795,3856585.0679975343,17.967692157962567,-22.14777431897581,-13.991802965856062
1626728374438.0,-2705827.6686392087,-4288005.6928049745,3856568.429383833,17.097456948217115,-22.440535990140514,-14.870380785147786
1626728375438.0,-2705811.7391646565,-4288028.824765038,3856557.070729808,16.258193785206007,-22.63916988341436,-15.69818595419722
1626728376438.0,-2705795.473758493,-4288050.4364619665,3856538.3413656,15.391444182906206,-22.671272005240716,-16.478358510674912
1626728377438.0,-2705779.5710934564,-4288073.103176987,3856519.65761182,14.54245661134646,-22.698075953710095,-17.041997115327252
1626728378438.0,-2705768.057698657,-4288096.227348798,3856505.718212831,13.646895952917117,-22.694018570388927,-17.741290185801553
1626728379438.0,-2705752.118987612,-4288117.1805925295,3856485.567650685,12.877742818440808,-22.798768034112957,-18.002128996437648
1626728380438.0,-2705741.261563081,-4288141.213256911,3856471.402504192,12.650062731780624,-22.601353390023792,-18.116688930140885
1626728381438.0,-2705726.5846098852,-4288162.324928357,3856451.3343831524,12.61659656592717,-22.57754972553588,-18.10686850862226
1626728382438.0,-2705715.826627498,-4288185.189503522,3856432.9618435944,12.709412175765985,-22.505763466997422,-18.111302449623103
1626728383438.0,-2705701.9636321235,-4288209.0878855325,3856417.1617828677,12.754903700643005,-22.531576739403594,-18.16567792688614
1626728384438.0,-2705690.2620408805,-4288231.618477031,3856399.341120575,12.709286926210611,-22.45860828142042,-18.109711610720584
1626728385438.0,-2705676.6287274496,-4288252.8079145625,3856379.899590906,12.644937156411634,-22.460321266527288,-18.05354601185728
1626728386438.0,-2705666.2748753624,-4288276.517751642,3856363.064938068,12.660349453550413,-22.48036562522305,-18.04449677980061
1626728387438.0,-2705652.1702778144,-4288299.1564938035,3856342.261632359,12.690635163874985,-22.453253413116826,-18.058141206725978
1626728388438.0,-2705639.4855589545,-4288321.637025027,3856324.411429388,12.636890474634203,-22.511587076319643,-17.961110929645724
1626728389438.0,-2705626.646518178,-4288342.916197117,3856306.5504656066,12.528552630844853,-22.53051903206443,-17.917263417609053
1626728390438.0,-2705612.959272151,-4288365.871528614,3856289.5537667996,12.421411201495674,-22.28358877910692,-18.378209583080842
1626728391438.0,-2705601.9712408613,-4288387.93291657,3856272.3022918426,12.23116830128438,-22.418006551125945,-18.302717687865584
1626728392438.0,-2705587.8893056316,-4288409.721885577,3856251.9811224123,12.114085571885926,-22.434139501336855,-18.365535002344362
1626728393438.0,-2705577.83575302,-4288432.752059433,3856235.5079941507,11.966362523702827,-22.399854808910654,-18.426629290270068
1626728394438.0,-2705566.5887021944,-4288456.7557860995,3856217.8121932102,11.787374133614803,-22.281023710046256,-18.388511847543366
1626728395438.0,-2705553.9178681336,-4288476.744658588,3856195.7078604493,11.373023349832637,-21.87058603251536,-18.155244641272706
1626728396438.0,-2705542.784644856,-4288498.732814375,3856180.8061187672,10.601166752808322,-21.092511879264556,-17.89100813577982
1626728397438.0,-2705534.9624173553,-4288520.4610725185,3856165.2675338085,9.450848215145752,-20.620702050349795,-17.760654436334327
1626728398438.0,-2705524.01197573,-4288537.644286151,3856144.872319486,8.782895025423795,-19.948091044563018,-18.087240181859155
1626728399438.0,-2705513.926761884,-4288557.152504772,3856124.866569454,8.265237431412364,-19.507301899912356,-17.589866561915205
1626728400438.0,-2705508.823671598,-4288578.882616421,3856111.5389828244,8.080101080307998,-18.811275180137116,-17.05084047772455
1626728401438.0,-2705499.368852756,-4288596.51081938,3856092.677917184,7.74199880064549,-18.370834200429012,-16.521075076805385
1626728402438.0,-2705493.574647371,-4288616.224896588,3856078.6809956813,7.563370266086741,-17.800457199460336,-16.158190685547517
1626728403438.0,-2705486.23142155,-4288634.831054576,3856062.8417187496,7.440456382690637,-17.413787399058403,-15.67097555301114
1626728404438.0,-2705478.5240527573,-4288650.605907309,3856047.2395352395,7.606376413929682,-16.86596594358044,-15.31101308849909
1626728405438.0,-2705469.887785482,-4288666.316280435,3856032.767501264,7.879449026998624,-16.863642697526124,-15.18314040335762
1626728406438.0,-2705461.3909455384,-4288682.95427904,3856016.728438822,8.123528066416155,-16.796400866500324,-15.106826573469968
1626728407438.0,-2705454.4972512177,-4288701.388201692,3856001.908574519,7.991963306924493,-16.535768004038214,-14.791341919306811
1626728408438.0,-2705442.5634231186,-4288713.975490417,3855983.7927289978,7.721593943737881,-16.159239197456113,-14.320753772778906
1626728409438.0,-2705435.636981425,-4288730.445469269,3855970.5690335706,7.649199440198435,-15.809578514150592,-14.080586419903277
1626728410438.0,-2705428.505372625,-4288746.628396442,3855955.626772218,7.456194775050686,-15.63638162620349,-13.801218815807466
1626728411438.0,-2705420.2552237697,-4288761.83032585,3855943.023755001,7.284856337400724,-15.362302940400152,-13.315251935804795
1626728412438.0,-2705411.512168046,-4288773.933700665,3855929.1727005304,6.59816108900179,-14.571066496693268,-12.359622781606435
1626728413438.0,-2705409.5162389567,-4288793.170348641,3855920.192916965,5.804165256620279,-12.935195861385392,-10.989019868848565
1626728414438.0,-2705399.6452570064,-4288801.786304808,3855905.597854581,4.967221458351605,-11.348329586459805,-9.458070876206754
1626728415438.0,-2705397.2487429283,-4288812.6505292645,3855898.2442794773,4.474285200098679,-9.589678715514177,-7.899676847517577
1626728416438.0,-2705391.6430558106,-4288822.685968565,3855890.5882015903,4.820262577151102,-7.769427836380043,-5.701988920899564
1626728417438.0,-2705389.3899761215,-4288829.112031035,3855888.6730995555,6.104897091087931,-6.125693294008192,-3.039131215171275
1626728418438.0,-2705385.1892358693,-4288839.432183325,3855887.3885201337,7.4603905571463285,-4.681254359411009,0.07746473005427863
1626728419438.0,-2705375.7976896274,-4288840.020906822,3855888.5803477364,8.258858146398609,-1.825025064253951,2.8845871516526587
1626728420438.0,-2705378.564022582,-4288844.293277258,3855893.1068559014,9.628838178250577,-0.6268333755411262,3.4014683976578874
1626728421438.0,-2705353.4795260383,-4288856.832077284,3855893.833734147,9.070230278222931,-3.4628257564618483,4.907580620751623
1626728422438.0,-2705355.6231387965,-4288853.288847411,3855905.689703547,10.705762831193235,-1.2802548903176807,2.987285140210055
1626728423438.0,-2705341.3088440485,-4288852.2443689825,3855901.012247613,9.848742335967358,-2.314905221774152,5.363460309646886
1626728424438.0,-2705325.3674489935,-4288852.472647841,3855910.897928239,10.109011211783475,-1.8652320667149995,4.29487674089385
1626728425438.0,-2705315.490036097,-4288853.609232552,3855915.584694919,9.972038108486576,-1.9954897741002229,4.190483833434417
1626728426438.0,-2705307.145139303,-4288855.866138155,3855921.0097333686,9.240764559656403,-1.813759632996146,3.895495159470119
1626728427438.0,-2705298.6719498155,-4288857.246148827,3855924.517120644,7.418172451459107,-1.391900236127862,3.0659629329934863
1626728428438.0,-2705289.84229998,-4288858.250407875,3855925.3812160515,5.182392676394705,-0.9666110068018912,2.1426338825498137
1626728429438.0,-2705286.676193489,-4288860.736835172,3855930.166895695,3.0458762067833995,-0.5560964360790043,1.2019234902486609
1626728430438.0,-2705287.5833708816,-4288862.321239774,3855931.0071214573,1.3225268493154434,-0.24313846786974638,0.6719681129373979
1626728431438.0,-2705286.4135816204,-4288863.479139167,3855933.8431400387,0.2669256892398862,-0.041278400041315666,0.08462162571877094
1626728432438.0,-2705288.1253443775,-4288864.378457562,3855935.496698742,0.03751353368801713,-0.023426077645691018,-0.01149384296117503
1626728433438.0,-2705284.3380047265,-4288859.062213412,3855929.368201105,0.02189744845766201,0.06471721021204913,-0.01480106958205536
1626728434438.0,-2705286.1659135716,-4288862.590378824,3855932.59038592,-0.006440693746074237,-0.011731494382303989,-0.003920785839428466
1626728435438.0,-2705287.1102334997,-4288861.2721368745,3855930.8224924672,-0.028797198174001993,0.0224861799868984,-0.02813467864873277
1626728436438.0,-2705288.6685649725,-4288862.170831478,3855930.9262509807,0.004325944119934166,0.028504086195382243,-0.03741475802540786
1626728437438.0,-2705290.803746466,-4288864.265732917,3855935.0131583246,0.02817680334604223,0.21038173817101985,-0.23768114623040557
1626728438438.0,-2705286.9387759436,-4288861.491195205,3855931.0939407926,-0.020241794421515875,-0.029152209154481776,0.009677652650059768
1626728439438.0,-2705285.717228905,-4288861.942684927,3855931.730141991,0.008136826408761151,0.016283631986834853,-0.028529789942491
1626728440438.0,-2705286.1584973037,-4288862.840713985,3855933.8788178368,0.006630369223617364,-0.00801525705265488,0.020852573672080696
1626728441438.0,-2705286.100271439,-4288862.129346774,3855931.3523395797,0.005537539072654637,0.01657165470710976,-0.021108989662840347
1626728442438.0,-2705285.661493341,-4288861.896209798,3855930.201369237,-0.012994788813182058,-0.016462910910230433,-0.011608987857446207
1626728443438.0,-2705282.9731285702,-4288859.275199177,3855929.326899031,0.007612220825925221,0.005384601510345584,-0.030315138384513284
1626728444438.0,-2705282.2381444667,-4288858.965534053,3855928.982163142,-0.005304938690992733,0.00042736325398719173,-0.003365555034775505
1626728445438.0,-2705283.652890529,-4288860.826730589,3855929.885425022,0.014027038158885863,0.07959546223398126,-0.09934828207368496
1626728446438.0,-2705283.8503401484,-4288861.056802536,3855931.3586816536,-0.008302031875400703,-0.007438623273628034,0.01725855488815867
1626728447438.0,-2705285.8653876428,-4288861.128756307,3855930.7099767462,-0.008387776593445112,0.010689509742096998,-0.026598499664899147
1626728448438.0,-2705281.5174412127,-4288858.4757707445,3855928.1066646297,0.011163421909386637,0.029412813295702066,-0.02977701505230444
1626728449438.0,-2705283.3936431375,-4288860.854629569,3855930.8853521803,-0.013982298590072361,0.010706117287926534,-0.01940874003580421
1626728450438.0,-2705283.1720522163,-4288861.789987534,3855931.4992360463,0.02207738586319559,0.02507770670814518,-0.003121636898113603
1626728451438.0,-2705282.4026426193,-4288861.331863606,3855929.383228353,-0.02176295534178548,-0.004267373406516093,-0.033111367677471804
1626728452438.0,-2705286.277037402,-4288862.535852542,3855931.897538278,0.00032686990417301394,0.017198954137305128,0.003712324002216894
1626728453438.0,-2705286.0193411596,-4288863.153596481,3855932.065221096,0.06823584080986744,0.014653666468280101,-0.041684479597319475
1626728454438.0,-2705290.0415897225,-4288866.929425298,3855936.538152721,-0.0014444886941609772,-0.006074467476612856,0.024554206472377115
1626728455438.0,-2705287.3265359066,-4288865.249417491,3855932.6589768603,-0.001039168894168368,0.01489735065263572,-0.016434112313338016
1626728456438.0,-2705284.829678549,-4288863.620918324,3855933.3387485454,-0.023807745901452255,-0.026561518619078288,0.03276350458763659
1626728457438.0,-2705281.6233662027,-4288859.983716189,3855928.5647832495,-0.01207055601414488,-0.010696029430759339,-0.001145690219162224
1626728458438.0,-2705283.8961846717,-4288862.396849427,3855930.8297908884,-0.013087314046293019,0.005989336278561084,0.059692875084811775
1626728459438.0,-2705280.649911692,-4288859.543059485,3855926.767797082,-0.014355293877072572,-0.03627603392928092,0.07615690316490333
1626728460438.0,-2705284.341382567,-4288863.526837356,3855932.150233493,0.026110434957861604,0.030806219866396402,0.0013074242615083605
1626728461438.0,-2705287.304438964,-4288864.282068748,3855931.771419136,-0.019582805591786896,-0.030061820169563956,0.03965531740893681
1626728462438.0,-2705288.6219441104,-4288865.766903494,3855934.1040992714,-0.015551252884388472,-0.006791559234445659,-0.028247222294008893
1626728463438.0,-2705287.270782786,-4288864.815216577,3855932.9166366663,0.01468454381980738,0.03057035555491849,-0.029941132622953465
1626728464438.0,-2705286.0493070264,-4288863.181265576,3855932.9267904656,-0.0351208103872603,0.02308180151789866,-0.008584254491353388
1626728465438.0,-2705286.6547536454,-4288863.955315853,3855934.451283805,0.06126176231267796,0.10192342948550896,-0.16576367617545526
1626728466438.0,-2705283.856096533,-4288862.417353428,3855931.9124468607,-0.004764304155247405,-0.0190741941600325,-0.016212273797162637
1626728467438.0,-2705287.5347997984,-4288864.714914967,3855934.113343146,0.0031342975508866834,0.05044278411773065,-0.0943481777465377
1626728468438.0,-2705286.3259197786,-4288863.057792174,3855932.400431112,-0.025278548606130668,0.020992404743398512,-0.06025953432876412
1626728469438.0,-2705287.1570814587,-4288863.600303622,3855934.4053428965,0.011349107565074774,0.01696142356876364,-0.03449459791769796
1626728470438.0,-2705285.0226553166,-4288862.299039059,3855933.3137696306,-0.009089967120446671,-0.0009685564085135389,-0.05536952354217223
1626728471438.0,-2705285.9285190357,-4288863.338138082,3855932.936811672,-0.002299625678256371,0.014539136619800061,-0.04737019616247817
1626728472438.0,-2705285.1828857446,-4288861.971431551,3855931.3787751338,0.017718017112818937,0.06030074299876257,-0.06507670986361226
1626728473438.0,-2705285.188924637,-4288861.710991583,3855932.701117813,0.12089982590477222,0.2670545673263685,-0.5553279864578244
1626728474438.0,-2705282.2310301275,-4288858.787662079,3855928.9180383184,0.5246991000226101,-0.061611968267506714,0.28108066147451316
1626728475438.0,-2705283.4627279676,-4288860.662321651,3855930.473717896,1.776213469864762,0.23958337220215148,1.3880701945360605
