utcTimeMillis,x,y,z,v_x,v_y,v_z
1593045483447,-2694694.509121808,-4296075.680122021,3855184.8828177885,-7.518347190497935,3.291533072790203,-1.4422926280062627
1593045484447,-2694703.643366517,-4296070.092279375,3855182.3973777113,-7.850522768918484,3.4188536552255333,-1.492449999643398
1593045485447,-2694713.8938321588,-4296066.283136335,3855181.243182675,-8.43289733386747,3.7995075870717825,-1.3707974403493837
1593045486447,-2694721.633416307,-4296060.8113437975,3855179.7528169313,-8.658008721810509,4.422802605635603,-1.3652955237082287
1593045487447,-2694731.438965942,-4296056.525573333,3855178.177997827,-9.542511406622815,4.446226250041837,-1.5716478964097957
1593045488447,-2694738.9091634504,-4296051.317447329,3855175.7172783865,-10.318486314724764,4.827240794863546,-1.714659332634551
1593045489447,-2694750.7545598154,-4296046.690262095,3855173.912824522,-10.45489156160398,5.074627616785761,-1.9545641120420212
1593045490447,-2694761.086139067,-4296042.931539794,3855172.9346442427,-10.664423889336868,4.838957451975614,-1.9629114387251032
1593045491447,-2694773.216082225,-4296037.180938132,3855172.086036029,-10.174827479122149,4.519643263656089,-1.7071407955780145
1593045492447,-2694785.003211178,-4296032.700095725,3855172.2379249115,-8.740315869705698,4.132663982124643,-1.9693266588632368
1593045493447,-2694788.5253728675,-4296026.210698132,3855166.405625266,-7.423709980266116,3.648593223082212,-1.514003069687196
1593045494447,-2694796.4738292964,-4296023.368782287,3855165.4062206266,-6.5092694990081945,3.094776395476995,-1.3514979445999562
1593045495447,-2694802.0977653996,-4296024.320258706,3855165.5384326414,-4.574093184965213,2.076189650737099,-0.8930565053241519
1593045496447,-2694806.023489491,-4296022.574586027,3855164.523456408,-2.922926347198185,1.3301904955757657,-0.5780495210608787
1593045497447,-2694809.6064734007,-4296022.706254485,3855164.3678603093,-2.4642663360509807,1.1052367490135466,-0.43303934614223427
1593045498447,-2694811.06522397,-4296018.639587922,3855162.133621376,-2.699965419088708,1.1863985583758037,-0.4397339037864861
1593045499447,-2694813.869619946,-4296016.649978303,3855161.799251729,-2.9457223286151923,2.0843376221161503,0.062243167007085
1593045500447,-2694821.23665175,-4296017.087109045,3855165.0417272667,-3.060684317993566,3.2700430672820553,1.2439041497268366
1593045501447,-2694820.3133111284,-4296007.931703974,3855164.5230606124,-2.179173986187194,4.348458795218386,3.2101329846743996
1593045502447,-2694821.568442321,-4296006.519045829,3855169.245196183,-0.45432162914838403,4.97696591716624,4.957996604306962
1593045503447,-2694819.8832435347,-4296000.592042856,3855176.111652429,0.9546351173810897,5.7912443473057795,6.6495329278090844
1593045504447,-2694820.820474781,-4295995.025026565,3855183.9097523685,0.2303279836103041,6.600448737252351,7.610278591224061
1593045505447,-2694818.4221284995,-4295988.88578802,3855191.423826996,-0.06076195674024138,7.603734050621658,8.771372481661459
1593045506447,-2694817.975403314,-4295978.363181698,3855199.2199516874,0.14487921251126687,8.743457512258535,9.81516673964148
1593045507447,-2694819.8077121135,-4295970.038042654,3855209.5493375617,0.27760565837108625,9.488165656901721,10.58800498084738
1593045508447,-2694816.670936817,-4295960.456623243,3855221.423392853,0.35118954225877086,10.237447700673794,11.473137205660668
1593045509447,-2694819.257692549,-4295949.091221439,3855235.1871374575,0.24116282452793283,10.723204456865222,12.130561784180843
1593045510447,-2694818.632102591,-4295938.095038913,3855245.6142324363,0.5033900859800758,10.894662339866683,12.352891605827864
1593045511447,-2694818.352879977,-4295927.648457003,3855258.272820492,0.624300275877526,10.78727766585112,12.26759249683882
1593045512447,-2694817.308244442,-4295917.598809588,3855270.534522888,0.6414007306372409,10.848173653029244,12.96426487325132
1593045513447,-2694816.3276482807,-4295906.09940035,3855282.5349748265,0.6380687161131785,11.067141314146195,12.94756190534797
1593045514447,-2694818.5877971975,-4295896.169145522,3855298.501877731,0.5489190911943049,11.224149655677662,13.01855645211676
1593045515447,-2694814.710546586,-4295883.57327492,3855308.4759328044,0.5552579430434045,11.16143432798204,12.86481557034059
1593045516447,-2694815.71356056,-4295871.903374693,3855322.335890508,0.4869734287737542,10.842488790721548,12.311264160319638
1593045517447,-2694816.154664525,-4295861.056518649,3855334.983397305,0.6565241736676871,10.270018091705083,11.478566144357654
1593045518447,-2694815.3865092737,-4295853.854016686,3855344.950243835,0.7994804829095916,9.310171747886963,10.80882481405594
1593045519447,-2694814.78334632,-4295843.802390381,3855356.3996820594,1.3698119095163515,8.486787577463966,10.5414578747324
1593045520447,-2694808.4179331716,-4295833.665972688,3855363.090102135,2.643538229590267,7.365250409606708,10.605932994169617
1593045521447,-2694804.1167767677,-4295825.442382972,3855375.163019877,4.020346784028241,5.833373994740512,10.238236494207737
1593045522447,-2694800.23568254,-4295822.371560925,3855386.7392897727,6.0696271406227424,4.477416204324869,9.203098501936974
1593045523447,-2694791.603011744,-4295816.93183084,3855391.574854434,6.501058044903109,3.746972681102017,9.244506689899314
1593045524447,-2694785.5112128365,-4295812.369662157,3855402.650621448,7.547789776374134,3.700756293497943,9.446823119181506
1593045525447,-2694778.2457383294,-4295807.430392792,3855411.8066375973,7.519463253241035,3.5014722130227725,9.130827008475068
1593045526447,-2694770.5649092956,-4295805.615824554,3855420.7425453323,6.748864665414054,3.423096145432301,8.48064339779229
1593045527447,-2694765.5696132435,-4295803.124479632,3855430.3125128383,4.298282173021768,4.476872989651821,7.969621885745712
1593045528447,-2694766.0161595764,-4295797.826470192,3855439.3965074024,1.1644851697368788,5.128462355312301,7.389767203306252
1593045529447,-2694764.861966947,-4295792.346591099,3855443.8603186035,-0.9428286586544423,5.817862428562581,5.538231117573454
1593045530447,-2694768.4180019908,-4295787.421059982,3855449.59503734,-2.5895567009515554,5.13879993600535,4.204129637937833
1593045531447,-2694773.9622547077,-4295780.631473945,3855453.4027666505,-2.380434398739172,5.372708512164974,3.815616418148489
1593045532447,-2694774.3389367843,-4295777.569771264,3855457.2340090466,-1.9909709287721913,5.276143084608848,4.433363849253397
1593045533447,-2694773.4732173146,-4295773.635087205,3855463.296753451,0.37427113611188356,4.943114428242749,5.462979777890142
1593045534447,-2694772.425849272,-4295768.256959762,3855469.9552022084,2.090530666766209,4.376554894668365,6.062619146813973
1593045535447,-2694767.166427164,-4295763.938809146,3855475.872767907,2.992890556222806,4.091642711801216,6.669067782945571
1593045536447,-2694762.5874185413,-4295757.992940741,3855481.474009062,3.6158153162026716,4.596812798563098,7.472327320639234
1593045537447,-2694760.2861277843,-4295754.121262167,3855490.6598199196,3.940901283150892,5.0326225942158365,8.512885803976848
1593045538447,-2694755.516223373,-4295749.3219803525,3855497.8849916663,4.265845635653555,5.478047278209963,9.020822558148403
1593045539447,-2694751.331321046,-4295742.7109353095,3855507.7256530724,4.716201426614687,5.542974256940883,9.424358487195743
1593045540447,-2694746.3017563326,-4295735.721213324,3855517.1274887533,4.846391438069589,5.237751833550582,9.311639166394226
1593045541447,-2694742.8223802703,-4295732.321317146,3855526.82592617,4.847780168586604,5.124693541707998,9.24238050712359
1593045542447,-2694735.5814543804,-4295724.941514396,3855534.726652013,4.903703111998908,5.4278277331385905,9.558285650626578
1593045543447,-2694731.485159434,-4295720.189087171,3855544.9438307104,4.850418571022527,5.036651722103119,9.37718009410476
1593045544447,-2694726.891095373,-4295714.744722189,3855554.836415625,4.4818833908006095,4.4582144392134895,8.770802519891326
1593045545447,-2694722.5971261836,-4295711.0085940845,3855563.6917389757,4.763684091728246,3.681229884883347,7.4424392657714
1593045546447,-2694715.960565265,-4295707.938911389,3855566.8504838226,5.8311190434677975,1.3123822677519588,5.748270561325471
1593045547447,-2694713.9868681505,-4295712.972714931,3855576.1338712685,6.72089096868314,-0.8290763748590726,3.839794039764905
1593045548447,-2694703.555434794,-4295712.465159925,3855576.164321666,7.406570629902867,-3.386093623834676,1.3529372921315825
1593045549447,-2694694.3443955537,-4295716.908583376,3855574.6263921573,7.644356468892865,-5.261572732127507,-0.33016429632069116
1593045550447,-2694689.8405044144,-4295722.957412167,3855576.648318787,8.516564177797862,-6.393859835897488,-1.2919009080220494
1593045551447,-2694679.2154211216,-4295727.746374847,3855573.5582658937,9.49047793682356,-7.09774732674722,-1.503214191903687
1593045552447,-2694670.2424671547,-4295736.742959317,3855575.121025043,10.383226379498865,-7.668759773332101,-1.5129495537498363
1593045553447,-2694657.3903466556,-4295746.010207398,3855570.166191084,11.048240002278568,-8.112292006834375,-1.0661164240902201
1593045554447,-2694646.477746884,-4295754.0237401705,3855569.983419799,11.56888719828581,-8.065967630120257,-1.260469436628802
1593045555447,-2694633.296965014,-4295764.146783684,3855569.0014640857,11.360590539502224,-8.093494512498003,-1.117389485649849
1593045556447,-2694623.1395558934,-4295769.017626668,3855567.7125916416,11.566968222084576,-7.54636549442384,-1.362741247486778
1593045557447,-2694606.720511924,-4295776.782644853,3855563.127688777,11.414826932196428,-8.131712403811287,-1.169772098819064
1593045558447,-2694596.6252698973,-4295786.678347034,3855562.6509119836,11.548136779768557,-8.392442344225563,-1.329380794127827
1593045559447,-2694586.1657168367,-4295792.545640337,3855561.469883339,11.332896845571389,-8.379080075242653,-1.3884201112411785
1593045560447,-2694577.864802088,-4295802.065037339,3855563.009332201,11.111202420155836,-8.255767952403378,-1.5705640237245153
1593045561447,-2694567.937934686,-4295810.183567829,3855562.132148433,10.815498988480433,-8.054387297025238,-1.691844059835854
1593045562447,-2694556.708286915,-4295817.556321928,3855559.9547201223,9.961005708604313,-7.442720415794091,-1.1598171691041532
1593045563447,-2694547.087213947,-4295823.963865012,3855557.34886431,8.781164146688434,-5.946351654501506,-0.6231290511186435
1593045564447,-2694538.526392336,-4295828.607537362,3855558.0973411985,7.892593706813145,-4.283713831912822,0.7140765611038142
1593045565447,-2694534.0522770816,-4295835.081883328,3855561.219338504,7.2909094903041485,-2.2245710746504423,2.566598342550752
1593045566447,-2694524.6666229246,-4295832.516649388,3855563.8636616333,6.0901276336471275,-0.20054978828368067,4.06697616868288
1593045567447,-2694520.9762178506,-4295832.57322722,3855568.1070697866,3.9811715959013347,1.8292767502969423,4.7817959355034585
1593045568447,-2694515.6290505813,-4295829.177725627,3855572.652887917,0.8581538496951231,3.0853404274932386,4.163920709432529
1593045569447,-2694519.195080984,-4295828.521984811,3855576.5051110247,-1.5643071165235412,3.186833695330727,2.347465144300248
1593045570447,-2694519.972478924,-4295823.497080798,3855576.181538614,-2.6617700474031287,2.604467731398265,0.8668989142699911
1593045571447,-2694523.324083027,-4295823.07771497,3855577.77380502,-2.9310890082552787,2.0685600760617935,0.38392497019493094
1593045572447,-2694529.396318717,-4295821.966493347,3855579.450843165,-3.075096276600312,2.2533732296742426,0.3613302175218814
1593045573447,-2694531.4426178182,-4295818.952891103,3855578.2001771997,-4.172077536167275,3.1246840004690766,0.46291526547379525
1593045574447,-2694536.6337329666,-4295815.148217725,3855578.5534318686,-6.082664754979419,4.420525709235963,0.8009958144828001
1593045575447,-2694544.240019072,-4295810.454403664,3855580.273790513,-7.301333977296831,5.510287490309782,1.0508266238954813
1593045576447,-2694551.6441152627,-4295805.492969175,3855581.418144424,-8.017995759133234,5.927822451644332,1.2420644465818012
1593045577447,-2694558.9344921308,-4295799.276435576,3855581.3709198614,-7.866380733236702,5.654653162701711,0.7366302834722006
1593045578447,-2694565.575708152,-4295793.36139188,3855581.8370461864,-7.395942597708593,4.117598290165062,-0.8291092001792641
1593045579447,-2694571.9289653515,-4295789.3785290085,3855582.4379501534,-6.163069242788651,1.8977835320623369,-2.659665980154707
1593045580447,-2694579.4718184676,-4295790.5024045305,3855580.1216852404,-4.675349549573975,-0.01722769290696054,-2.853919824446219
1593045581447,-2694584.6008424447,-4295790.151504743,3855577.3126208633,-2.5870125064401384,-0.7551633148382341,-2.972618898074578
1593045582447,-2694584.1417743857,-4295789.181045407,3855571.8402863075,-1.8398661669654481,-0.5024729945882761,-2.0688318680629614
1593045583447,-2694588.207520063,-4295790.498282844,3855572.3034191583,-2.677829266241478,0.1790948874410368,-1.7981025233515067
1593045584447,-2694589.961134865,-4295789.684493563,3855570.614033509,-4.596071132029461,1.5801581446545787,-1.131318270444131
1593045585447,-2694595.820988113,-4295787.314066382,3855568.3809594046,-6.525372909398362,3.7667919789513875,0.13394597220737883
1593045586447,-2694607.086019999,-4295784.039823941,3855571.4152016537,-8.19563905297954,6.1265298829614645,1.0476431907713077
1593045587447,-2694613.4243750055,-4295775.666607823,3855569.657466736,-10.076137553984474,7.718274725464779,1.4216559128671202
1593045588447,-2694621.6983636837,-4295766.989307198,3855570.5143943015,-11.885242796917774,8.359782505322588,1.2811995007614414
1593045589447,-2694636.2335415776,-4295758.200902561,3855572.818134317,-12.767696885185268,9.142329674477217,0.7057445900431989
1593045590447,-2694649.8611363843,-4295752.286311599,3855574.1967206025,-13.182613434483105,9.148554641625335,1.141597722247301
1593045591447,-2694660.4814849035,-4295741.384741655,3855573.938856233,-12.08230967509946,8.779334913620136,0.9567014555907296
1593045592447,-2694675.1894976264,-4295733.313447358,3855576.034896889,-10.74269967872005,8.136650048540973,1.1171458622118287
1593045593447,-2694684.799577295,-4295722.431389828,3855576.0706892884,-9.198785115704679,6.741820680574218,0.892076102058481
1593045594447,-2694693.5882079722,-4295717.412205013,3855578.3831467982,-7.886452054364112,5.6329648503217085,0.6944607097726739
1593045595447,-2694701.819047414,-4295714.04802899,3855580.9092451516,-5.5425066812806705,4.190720230307424,0.3504084813956236
1593045596447,-2694707.923619934,-4295711.20351236,3855581.2321756934,-3.056093317825193,2.5964084507799585,0.0945285503048839
1593045597447,-2694711.9270604006,-4295709.444504322,3855581.910936029,-2.9353544750689644,1.704975263470065,-0.2674715488286051
1593045598447,-2694713.327339431,-4295707.036975596,3855580.0105389734,-4.273034320669399,1.586454994697301,-1.4980619061898002
1593045599447,-2694717.4510483593,-4295706.086909222,3855577.568003914,-5.965413703365602,-0.36052126889269565,-3.7738669947721566
1593045600447,-2694723.6045941464,-4295706.257754603,3855570.8007692015,-5.574027633623569,-2.1923408029237947,-6.730177016269549
1593045601447,-2694730.7992228083,-4295709.836046141,3855564.215604734,-4.769119414206825,-4.370907453966562,-8.623900760894054
1593045602447,-2694733.192283132,-4295714.884459772,3855554.7284262134,-5.37265232648723,-5.625487562300539,-10.399107635043727
1593045603447,-2694740.1645237515,-4295721.166491685,3855543.1170695545,-6.4218894438516525,-6.4374689224808055,-11.879561085874059
1593045604447,-2694747.5754609024,-4295727.36049926,3855530.9203331764,-7.465172862958859,-6.478769300441882,-12.763265825924886
1593045605447,-2694755.356267743,-4295734.627232431,3855517.1920929532,-8.140256594620368,-6.083776293746887,-12.77283487537131
1593045606447,-2694762.8997902935,-4295740.162096385,3855504.559581658,-7.984441595924549,-5.83766179757601,-12.164077731870394
1593045607447,-2694773.4630706315,-4295746.366326547,3855493.6515875217,-7.30502476173225,-6.160766693114624,-11.882173519235954
1593045608447,-2694775.9250596617,-4295750.6418728735,3855480.790483152,-6.259543040775851,-6.100306728787121,-11.010934738683988
1593045609447,-2694784.8204564913,-4295758.0625308445,3855471.9753835336,-5.424405717358536,-5.396057427550968,-9.684128872756062
1593045610447,-2694787.9116397523,-4295761.890464954,3855461.708556422,-5.081796688596374,-5.290333721357908,-9.216362008697363
1593045611447,-2694794.3447909215,-4295769.541613403,3855453.1792731746,-5.207232049644642,-5.774449707901845,-9.858815991450653
1593045612447,-2694800.1879454856,-4295774.773719405,3855443.4270506734,-5.867294100333221,-6.489893026671468,-11.116447104083473
1593045613447,-2694804.3836237364,-4295780.371313986,3855430.3129259977,-6.862248998447891,-7.058543312603234,-12.259053956458075
1593045614447,-2694814.0952184787,-4295789.128423526,3855419.7664160333,-7.989819228229585,-6.784615789651056,-12.769003959199603
1593045615447,-2694822.005643339,-4295795.43560396,3855406.1462696567,-9.467338659041012,-6.04254744942778,-13.064938585055032
1593045616447,-2694831.9332392067,-4295799.743915369,3855393.2449564124,-11.085289458835598,-5.117828936641878,-12.961167819252633
1593045617447,-2694845.1317621367,-4295805.294701416,3855378.891428179,-11.889122909624843,-4.384404218381714,-13.119091144697487
1593045618447,-2694856.837717345,-4295807.809883755,3855365.9227199736,-12.315025396126039,-3.7200480115153622,-13.120892126989832
1593045619447,-2694868.1828616383,-4295810.421817342,3855351.8943185904,-12.40765976110625,-3.365935213625782,-12.306429559856058
1593045620447,-2694877.9189731884,-4295814.483995526,3855338.97253417,-12.599792640225512,-2.64917102161526,-11.473599604972012
1593045621447,-2694892.3215013086,-4295817.320221319,3855330.4088245723,-13.166788109216393,-0.48566806331537365,-9.919389850483263
1593045622447,-2694907.5946210776,-4295817.655264772,3855324.7283621617,-13.99068352211264,2.060598704430897,-7.484879426695026
1593045623447,-2694921.52937899,-4295813.40577429,3855317.089716024,-14.384697864819755,4.906232598503105,-4.194874990749329
1593045624447,-2694933.2792060273,-4295805.213807907,3855311.5799944284,-13.135260029386707,7.797388631707548,-0.5675593256720519
1593045625447,-2694945.140430908,-4295795.8616643,3855312.7430310575,-11.359186428772952,10.209404888051228,3.3458541796127244
1593045626447,-2694953.7603433277,-4295783.603406587,3855318.937434176,-8.581114382198411,11.624763141884623,7.303546372023
1593045627447,-2694962.1997218523,-4295772.681173335,3855327.74259344,-6.142333015810334,12.554251450107522,9.744839267965535
1593045628447,-2694969.4576058476,-4295761.356622524,3855339.5931532173,-5.823321574861546,13.529359487791451,10.975825046316894
1593045629447,-2694976.7779464843,-4295745.584544752,3855350.9355242103,-6.809517610936477,15.064467422447537,12.060566192078062
1593045630447,-2694984.289923029,-4295729.812155631,3855363.402450186,-7.721058678105035,16.60793198881945,13.215256880544773
1593045631447,-2694992.124518174,-4295712.776769741,3855377.242496387,-8.331087861939086,17.97102472479902,14.179519927002552
1593045632447,-2695000.796135868,-4295693.550149484,3855391.540020388,-8.664920328989004,19.073721397949544,15.176024653041077
1593045633447,-2695008.3880841113,-4295675.305431163,3855407.6662313584,-8.674424627073835,19.833999310179458,15.927689032183995
1593045634447,-2695017.6410342185,-4295654.170962517,3855423.098326998,-8.872075499126595,20.529068824871672,16.56574288194256
1593045635447,-2695025.580902091,-4295633.853608778,3855440.4638052597,-8.862300317638164,20.72908969165379,16.931953147489725
1593045636447,-2695034.9303376647,-4295613.892167,3855458.015354898,-8.533005521081982,20.456340004332716,17.00265131266636
1593045637447,-2695043.3291200204,-4295593.70746415,3855474.656383822,-8.432346182855571,20.055233364446604,16.846557372126576
1593045638447,-2695051.1215717657,-4295572.943253392,3855490.3809100934,-8.250868955452216,19.50301011907006,16.30139703656755
1593045639447,-2695060.2152913976,-4295555.297040851,3855507.879426159,-8.220586632152513,18.70146654041409,15.733979112384292
1593045640447,-2695067.4149321136,-4295535.994198343,3855522.312324946,-8.35914473086755,18.592225267278533,15.147824810126485
1593045641447,-2695077.853451254,-4295517.621185435,3855538.083252166,-8.424928279193303,18.902279379524035,15.22799507359718
1593045642447,-2695086.6749625453,-4295496.963395211,3855553.237034206,-8.756023413770386,19.20201045311399,15.766197975612311
1593045643447,-2695093.2353748735,-4295479.59931935,3855569.8569160495,-8.309399756793788,20.109144749267525,16.44130099516089
1593045644447,-2695102.498370224,-4295458.839639842,3855588.7926429934,-8.380643025376665,20.580478806687804,17.1512229515154
1593045645447,-2695109.989534256,-4295437.213795166,3855603.9106924143,-8.558735536029078,21.555337562801345,17.44205454482191
1593045646447,-2695118.4874946,-4295414.001260735,3855622.136024011,-8.721931751485977,22.217650143234653,18.07972175650987
1593045647447,-2695125.0971779716,-4295393.026589919,3855638.113914411,-8.716118848129597,22.3859848560731,18.211951769719057
1593045648447,-2695135.3820301117,-4295371.573277971,3855657.3657452357,-8.661630473667241,22.45712014377056,18.23773400622906
1593045649447,-2695144.242167435,-4295347.40910381,3855675.954164911,-8.769765281863135,22.282414370282204,18.301299419635775
1593045650447,-2695152.9883052446,-4295325.292641446,3855693.1095926054,-8.9168763389588,22.17483671142777,18.161970717603303
1593045651447,-2695162.0119656813,-4295304.843183214,3855711.9349202774,-8.884033947378416,21.925217888437963,18.12955280444612
1593045652447,-2695171.6822055657,-4295282.550203662,3855731.8407817762,-8.807094981415124,21.58684405723358,18.003438037373883
1593045653447,-2695180.0318751237,-4295259.908164732,3855747.497234846,-8.766166938529578,21.425442282969854,17.741111623751767
1593045654447,-2695190.560281832,-4295238.694840311,3855767.0027014622,-8.584595905470417,21.275889557476443,17.615617221041678
1593045655447,-2695196.2169402605,-4295218.24955383,3855782.266591605,-8.439732468239173,20.942250054357242,17.40248903797272
1593045656447,-2695205.168945093,-4295197.168340956,3855799.9819211247,-8.376407240789945,20.781244679941704,17.150612097230564
1593045657447,-2695215.1322404696,-4295176.224137252,3855818.7593361046,-8.225016714585449,20.498044952883067,17.10164170624995
1593045658447,-2695222.2062430684,-4295155.062651402,3855833.7315934086,-8.118077228136574,20.241336280055975,16.793705893670413
1593045659447,-2695229.6907079816,-4295134.601835809,3855849.6014735023,-7.9823567327465685,20.01578103641732,16.372579667109747
1593045660447,-2695236.8816645285,-4295115.742477351,3855867.8763555,-7.940381478985387,19.790632845559514,16.447774610793275
1593045661447,-2695245.148417406,-4295095.4720252715,3855882.52818786,-7.858333829158632,19.582225175736795,16.2778019137641
1593045662447,-2695253.6678063953,-4295077.050093759,3855899.340870202,-7.73963201635531,19.304504800474763,15.96634238255732
1593045663447,-2695262.0123867528,-4295058.344802301,3855916.585267192,-7.771493976769028,19.335568435771126,16.037473934938372
1593045664447,-2695269.1139826733,-4295038.320090577,3855931.4823173503,-7.827475939381139,19.670704566451835,16.16479445136857
1593045665447,-2695277.292486261,-4295017.151128244,3855948.130008737,-7.911391068211542,19.347766244566632,16.172342329846686
1593045666447,-2695285.9913681303,-4294998.373150354,3855964.672391987,-7.7948638013099965,19.46587745430476,16.058078368161798
1593045667447,-2695290.8087566504,-4294978.042082339,3855979.932730224,-7.844490322284078,19.343079367188245,16.309381886072728
1593045668447,-2695300.403571499,-4294961.045293345,3855998.942238665,-7.654617751742044,19.338446666866798,16.11117217005192
1593045669447,-2695308.543602605,-4294941.026556012,3856013.2877990794,-8.043602844906852,19.64613590701006,16.18583573497434
1593045670447,-2695316.687728438,-4294920.760221791,3856029.5092825824,-8.302964994448109,20.265293410651513,16.47900466006838
1593045671447,-2695325.340506144,-4294899.922726145,3856045.685776947,-8.288298662426673,20.295284561318706,16.95886859222717
1593045672447,-2695332.1854786864,-4294880.953813486,3856062.707817697,-8.405785343760737,20.27242599919972,16.938073552866182
1593045673447,-2695342.006444271,-4294860.2683540275,3856079.514526308,-8.111267095238833,20.193817166524283,16.739153801640825
1593045674447,-2695349.68101117,-4294839.9606445115,3856097.9316744027,-8.274630373880791,20.173592087916767,17.002334044211075
1593045675447,-2695358.703949208,-4294818.9425223395,3856114.025463877,-8.184427737167761,20.286086192724728,16.784037401197864
1593045676447,-2695366.5208277903,-4294799.373038203,3856130.560914812,-8.2587123823554,20.100989398377784,16.760480541802938
1593045677447,-2695373.1762037515,-4294779.442805441,3856145.5701214373,-8.125837270586528,20.250212267047186,16.7637067613105
1593045678447,-2695381.775075505,-4294758.781923383,3856163.3962719734,-8.156491799269448,20.26226685403137,16.893404567130265
1593045679447,-2695390.6298820553,-4294737.863486131,3856180.276202533,-8.19831072031151,20.244287060317987,16.951490786539946
1593045680447,-2695397.69848013,-4294718.360138304,3856198.716959018,-8.22816944201615,20.151597801265886,16.948480540640364
1593045681447,-2695407.9213058134,-4294698.55696903,3856215.7973793587,-8.397950709150797,20.355752534825736,17.089882959256823
1593045682447,-2695414.601190692,-4294677.257477103,3856231.494867557,-8.501147957040192,20.675438041629327,17.41317098809993
1593045683447,-2695423.2373071215,-4294654.251569819,3856248.186151768,-8.639595599102291,21.17182263122894,17.723242940571595
1593045684447,-2695432.4645880726,-4294633.309158715,3856266.4193646717,-8.82218277713153,21.739862486015063,17.951293911993048
1593045685447,-2695441.392932402,-4294612.407038067,3856285.351929453,-8.979293376043305,22.086637490272707,18.261110411488417
1593045686447,-2695451.6542731966,-4294591.335646589,3856304.106825388,-8.732328808085288,22.26147860217177,18.061222924844298
1593045687447,-2695459.779887484,-4294567.957051723,3856320.6041989806,-8.611690916439423,22.131607942403452,17.93306689256675
1593045688447,-2695467.9006786677,-4294546.139565234,3856339.039304137,-8.610265057389181,21.904057677647366,17.75227878173324
1593045689447,-2695477.174879471,-4294524.587422022,3856357.4687196575,-8.518822469622243,21.580533516825838,17.54557042721394
1593045690447,-2695485.7949320925,-4294503.692558706,3856375.3986394685,-8.481642665947177,21.173929306045427,17.44146397871965
1593045691447,-2695492.3836622396,-4294482.300456432,3856392.168220117,-8.304927503296403,20.85273684103909,17.30122365346172
1593045692447,-2695501.8045909633,-4294461.845541708,3856408.7568833595,-8.220228195396176,20.50830941013808,16.9542220517577
1593045693447,-2695510.8448434677,-4294440.414941027,3856425.886167252,-8.053022805771269,20.224248445329852,16.866097046979707
1593045694447,-2695519.18517244,-4294420.622729724,3856443.724416438,-7.952775601471574,20.07251290108764,16.64720170508466
1593045695447,-2695527.0464557325,-4294401.508269011,3856460.7294481136,-8.103197673710346,19.882955663641614,16.492563519608645
1593045696447,-2695534.275735087,-4294380.7497345125,3856475.9206817895,-8.144064298045679,19.883167445186682,16.412880501318355
1593045697447,-2695544.1487462996,-4294361.245688881,3856492.761364069,-8.10606588164469,20.057154683079332,16.512803253596925
1593045698447,-2695553.1019060155,-4294341.737086393,3856510.319850549,-8.120641254243404,20.089464043613702,16.544251041251766
1593045699447,-2695558.5726866024,-4294321.758923313,3856526.588794056,-8.283463532580525,20.238761444837905,16.864373348650822
1593045700447,-2695567.103482504,-4294302.163344135,3856542.4525766927,-8.169605867166354,20.23167606550206,16.744592799770892
1593045701447,-2695575.3380523855,-4294280.6030763695,3856558.8777189814,-8.060098452455167,20.338494441982142,16.898334215499244
1593045702447,-2695583.640390995,-4294260.952805035,3856575.5077561266,-7.913689851691622,20.386478388223747,16.87433728322613
1593045703447,-2695590.675078711,-4294239.094863755,3856592.310771463,-8.053504517160967,20.18211771956628,16.81068935089015
1593045704447,-2695598.755666475,-4294218.144149527,3856608.5653104275,-7.994550047313785,20.01682639785808,16.485635657757136
1593045705447,-2695607.786661631,-4294200.226998126,3856625.9332364327,-8.037030534127393,19.77875126499511,16.323784478908323
1593045706447,-2695614.804754132,-4294179.955344234,3856641.7157269283,-7.972696244245071,19.520182145883282,16.124417509329852
1593045707447,-2695623.5099586034,-4294158.71317299,3856657.0711009204,-7.8748313048191445,19.40375847592612,15.853233524117156
1593045708447,-2695631.420461569,-4294140.550684489,3856673.721098977,-7.770038127823263,19.101264288954162,15.772505229020098
1593045709447,-2695638.359023225,-4294121.828808339,3856689.2849523486,-7.307105428211269,19.03713559242875,15.853910182684002
1593045710447,-2695644.9235828766,-4294101.710897292,3856704.5351054184,-7.453016205638254,19.25078975149274,15.988798209478167
1593045711447,-2695652.7409243956,-4294081.085593487,3856719.934574757,-7.588368308338243,19.491848502651184,16.103711164863732
1593045712447,-2695661.8799046925,-4294063.987073638,3856737.445690918,-7.863937225010401,19.5342681672606,16.252853249076143
1593045713447,-2695669.062415535,-4294045.232721764,3856754.2342898273,-7.699263601135451,19.48103758264444,16.13527961078877
1593045714447,-2695675.8882648107,-4294025.1851980295,3856769.2110778242,-7.5941810518025195,19.185291160043327,15.934486026104992
1593045715447,-2695683.6741234856,-4294006.3106246665,3856785.217655347,-7.40002329407276,18.820097357526503,15.76117471524771
1593045716447,-2695691.1353695337,-4293987.841359299,3856800.667208992,-7.399032783901319,18.662684955960756,15.566131070299772
1593045717447,-2695698.133779643,-4293968.013998472,3856816.922506923,-7.616502407225739,18.828528672687487,15.589525909575045
1593045718447,-2695706.270264658,-4293949.517641574,3856833.4505186225,-7.5529197299994255,18.763234116150358,15.454351848235921
1593045719447,-2695713.6662932765,-4293931.170559444,3856847.734507431,-7.424469902798901,18.554796329876783,15.364535423665995
