utcTimeMillis,mean_accel_e,mean_accel_n,mean_accel_u,mean_gyro_e,mean_gyro_n,mean_gyro_u
1593045472447,-1.3422354476923077,-0.9346503350961538,9.840356615384614,0.0008076103115384612,-0.07116370545384615,0.002273056776923076
1593045473447,-1.5922739009615383,-0.9187633534615384,9.625175153846154,-0.01851630781346154,-0.08326611799423075,-0.0027752436698076925
1593045474447,-1.5620842835867923,-0.8189886991320755,9.791148028301887,0.004079166459615383,-0.0687056320826923,0.008058485056153843
1593045475447,-1.4946053396153849,-1.1054610513461538,9.728227480769231,-0.004455073349423077,-0.06576299347692308,0.008692826325769232
1593045476447,-1.4808006011538462,-1.0855937248076923,9.669177711538463,-0.006616532735192305,-0.07613858683076924,0.004193701391346154
1593045477447,-1.4284230855769229,-1.6416834073076925,9.632871251923076,-0.007235082481132072,-0.07892607618867924,0.006828811496226414
1593045478447,-0.611998896326923,-2.541798876923077,9.797182230769232,0.0015799798499999975,-0.03505029830192307,0.009979129774038463
1593045479447,-0.525489156876923,-1.5887421911923079,9.30093611153846,-0.03222806616730769,-0.017350410826923072,-0.015491438782692308
1593045480447,-0.20218201400000002,-2.1364224750000003,10.131809240384616,0.026169518486538458,0.02191414571153846,0.015770431465384614
1593045481447,-0.6129882457615385,-0.8270423312749998,9.677575613461537,0.0029308927961538534,-0.01239902517115384,-0.008977692620961538
1593045482447,-0.5285492055769231,-0.7492065729038462,9.87876827884615,0.009914521659615382,-0.0006930768776923058,-0.0021732066384615384
1593045483447,-0.6757538199115385,-0.5102464238846154,9.753789298076923,-0.007794176189230769,-0.008173018978846154,-0.006792739057692307
1593045484447,-0.5857008640384616,-0.16016956592307693,9.847834134615384,0.0068279802442307675,0.0019558860250000016,0.007711946557115385
1593045485447,-0.3793429171153846,-0.03867629639807694,9.93545975,0.015271181378846156,0.021006685846153846,0.01714190114038461
1593045486447,-0.01602738940943398,-0.05811624657849057,9.751305301886791,-0.014613346096923076,0.04077992707692308,-0.00447563081923077
1593045487447,-0.7996053961923076,0.09947470091653843,9.868011971153845,0.0006930766332692306,-0.018997937530769223,-0.023129966407692305
1593045488447,-0.7664855173269232,0.2399725030961539,9.889006696153846,0.00229655083653846,-0.004372844067307691,-0.0023905270653846135
1593045489447,-0.8983668523519228,-0.09212367298846155,9.788933865384617,-0.005313218869811321,-0.00810525182641509,-0.0006511861441509435
1593045490447,-0.7401414617307691,-0.4409350923653847,9.762026125,-0.0068221069392307675,-0.010020244586923075,-0.004032179322115384
1593045491447,-0.6897771433846155,-1.1717238448076925,9.76263575,-0.003450699465384615,-0.0036856410903846155,-0.002925018641923077
1593045492447,-0.7213209880192307,-1.7284462384615382,9.71299625,-0.0014889402642307699,-0.007121656476923071,-0.000975006144615384
1593045493447,-0.5758649862826922,-2.1500661923076922,9.684270836538461,-0.004032179067307693,-0.004936702017307698,0.00042289429423076854
1593045494447,-0.5817319917115384,-2.0113399903846156,9.727468346153847,0.008261121709615387,-0.0038295423098076917,0.000919207655961538
1593045495447,-0.434814985225,-2.4743971807692304,9.70417275,-0.009268432376346154,-0.004951386148076916,0.005691451912692307
1593045496447,-0.26269280640384607,-3.202091398076923,9.608459846153846,0.000446388279615385,0.009582665701923076,-0.0010014370873076919
1593045497447,-0.5351152852912621,-1.6264863446601943,9.695897378640776,0.0013332915344230775,0.0033361656761538455,0.002510934565961539
1593045498447,-0.5544511901780952,-0.7198465112190475,9.792199404761906,0.001650462336538464,0.009103973315384616,0.004892651761538461
1593045499447,-0.166490988825,-0.24796775105769228,9.844101091346154,0.004892651556346153,0.06051792978269231,0.0013979004432692313
1593045500447,0.6243771573076924,0.20145725974903844,9.897893576923078,0.009109847082884615,0.22965213969230766,-0.008281679148461538
1593045501447,1.5951959261538464,0.4131990562499999,10.007273153846153,0.025223880186538462,0.37370049326923066,-0.03200780903134615
1593045502447,1.6542342098076923,0.4700055857115385,9.987791298076921,0.03221631929942308,0.4234228753846153,-0.043522867182692306
1593045503447,1.1199215205192306,1.189106303276923,10.065603980769229,0.02727961593519231,0.3268796399999999,-0.024707009545576916
1593045504447,-0.8129960125730769,0.7549470463461538,9.873453423076922,-0.00044051494615384584,0.049701821917307695,0.004783991177692308
1593045505447,-1.092783698775,1.0280049246153846,9.873257865384614,0.004011621781538461,-0.029397023917307693,0.012049549639807691
1593045506447,-0.7768505864884615,0.8345544211538461,9.881782326923076,-0.00329338842018868,-0.01578694425830189,-0.003653558119056604
1593045507447,-0.6260107356730769,0.7041340787307692,9.830026105769232,-0.00515108687057692,0.007015933628846157,0.001265746113461538
1593045508447,-0.6587739909615385,0.6050735228076921,9.871348153846155,-0.0002085102953846149,0.005720819559615383,-0.005723756248076922
1593045509447,-0.6899612102538462,0.30033375121538464,9.838746096153846,-0.002619594801153848,-0.004742876403846153,-0.003441889339807693
1593045510447,-0.4691312817307693,-0.06430710946923077,9.889110326923078,0.0027311926057692307,0.014375467903846152,0.01702443033076923
1593045511447,-0.42791260994230773,-0.782452999281923,9.698052592307691,-0.006443264211538461,-0.007612096069230773,-0.017089038976923075
1593045512447,-0.4782539124230769,-0.39322819330769226,9.903352250000001,0.0031041617555769225,0.016501686573269236,-0.009573856152115387
1593045513447,-0.6180614827500001,-0.23937429961538464,9.819350375,-0.006980692223076927,-0.0015946633769230742,0.008839664788461541
1593045514447,-0.7322612474423077,-0.42427736681346145,9.797780461538462,0.005620969510961535,-0.00258435351923077,0.0014830666896153842
1593045515447,-0.5145358754547169,-0.6604529107358492,9.788224754716982,-0.004231879426923076,0.002907397957692311,0.0032539363190384613
1593045516447,-0.774043613,-1.1215780996153846,9.798712326923079,8.516602115384574e-05,-0.013494437874423079,-0.007908710044230768
1593045517447,-0.4917825783269232,-1.7150786453846152,9.689447759615383,-0.00593226628153846,-0.0014860024615384669,-0.006176018144038462
1593045518447,-0.3282883606269232,-1.781721056346154,9.688044153846153,0.0018181353945283033,0.022151857216981128,-0.015475757662264155
1593045519447,-0.11891638211538455,-1.5060287732692308,9.808202990384617,-2.643034865384534e-05,0.03652161774230769,0.0015359285038461549
1593045520447,0.5222910580769231,-1.0238749974999999,9.817509634615384,0.005315545903846154,0.09224380864423076,-0.011755873026923075
1593045521447,1.3786684754615388,-1.1080609428846153,10.079949548076922,0.03071269523653846,0.15965726465384614,-0.019171206484423078
1593045522447,1.3371276912499999,-1.0912076663461538,10.04886583653846,0.017441451294230772,0.16587733420961542,0.007794176180769232
1593045523447,1.1324838440384615,-0.5855973230769231,9.81109056730769,0.0041144091692307695,0.14585740330769228,-0.0015799799876923073
1593045524447,-0.08959280923846152,0.009686331417307696,9.901845125000001,0.010683953596153843,0.055786800623076914,0.003001374441153846
1593045525447,-0.32384783771153847,-0.30846705080769227,9.803497884615386,-0.003932329219230769,0.022281241311538462,0.010278679833461538
1593045526447,-0.09062815801730768,-1.3649557690384617,9.759046567307692,-0.0009985003707692307,0.018140401417307692,0.018137464596153847
1593045527447,-1.6065095080377356,-2.192683345283019,9.701484896226416,-0.003944076368653845,-0.11987877483538464,0.004880904607692309
1593045528447,-3.0357441749999996,-1.919595942307692,9.628660798076922,-0.00631110973653846,-0.27368013211538467,0.017920144168076923
1593045529447,-3.0728214230769235,-1.933791826923077,9.649897096153845,-0.011378471226415093,-0.30528244207547167,0.01500033429792453
1593045530447,-2.782726196153846,-2.5604122519230765,9.500276730769231,-0.0290886637,-0.31837770346153843,0.03102692936461538
1593045531447,-0.6007825476538462,-1.2600627076153847,9.750648826923076,0.004713508837307688,-0.13233066128846155,0.0038442263876923084
1593045532447,-0.31232087269230774,-0.7130841603211537,9.718633192307692,-0.012169956807692308,0.009882216423076923,-0.016108160032692307
1593045533447,1.6404409751923077,-0.40288001169230764,9.983695894230769,0.014516432707692309,0.23074461428846152,-0.021949386746153845
1593045534447,1.830819925076923,-0.41681129696153846,10.081364413461538,0.03951124593653846,0.33114969507692305,-0.030906521951923074
1593045535447,0.6037620632692309,0.0763057351423077,9.952462625,0.014243313088461539,0.1763850839673077,-0.004440390042307693
1593045536447,-0.12631341711538457,0.5679387494942307,9.805108461538461,-0.0013685328653846153,0.07735440740961538,0.002308297862307691
1593045537447,-0.45090901644230763,0.5898768011192309,9.971133528846154,0.006205385994230767,0.011885090982692307,-0.003994001467307694
1593045538447,-0.5215337547169812,0.38252430079245286,9.788190911320754,-0.00547706787115384,-0.012387277263461543,0.0005638586980769229
1593045539447,-0.6111361028961539,0.2100277077884615,9.880746990384615,0.00443451562769231,0.009914521299230768,-0.010575293507692308
1593045540447,0.010123470030769209,-0.5522128466673076,9.866573999999998,0.0015887894788461537,0.03992532980384615,0.004707635190384614
1593045541447,-0.48049719474999997,-0.8395586457692308,9.799494509615384,-0.0011410165283018867,0.004440167943396229,-0.00780559069245283
1593045542447,-0.6225825463846154,-0.19519910603846155,9.880240798076924,0.0060996624376923065,-0.004936702633461542,-0.0017473754867307692
1593045543447,-0.40858597049230766,-0.45648844167307695,9.853424990384617,0.002989627458846154,0.0074241438211538465,0.0077941759103846145
1593045544447,-0.24952078496153846,-1.1116961926923077,9.772069115384616,-0.007018869924999999,0.011876280377692307,-0.007224443604807692
1593045545447,-0.22001314218461537,-1.6463540051923076,9.710097269230769,-0.0015682322699999993,0.021053672719230775,-0.006190702048076924
1593045546447,1.7020906690384616,-1.8407593365384618,9.828772240384616,0.008475505793461537,0.19109240550000003,0.00654017723846154
1593045547447,3.063986382115384,-0.8758766197115384,9.94745841346154,0.03321188297307693,0.395138885,-0.0028339788519230755
1593045548447,3.3762267302884625,-0.18514464000000003,9.784378323076924,-0.014193388576923075,0.43089401411538464,-0.00616133470576923
1593045549447,2.6530535907692303,0.5162284825,9.933826288461537,0.011905648343076922,0.3833184009615384,-0.020325355150769227
1593045550447,1.0933819013461539,1.0306278205769228,9.835858576923076,-0.004458009798076924,0.18561533903076924,-0.019943575515384615
1593045551447,-0.38840803107692307,0.7577540178846155,9.838400951923077,-0.004469757473076923,0.02197875449807692,-0.006387465257884616
1593045552447,-0.5630380718076923,0.5296190810192308,9.937990673076921,0.0049396400313461535,-0.006123156360769231,0.0037061981557692312
1593045553447,-0.6288044511886792,0.2292143508226415,9.854783650943398,-0.0013127340705769237,-0.023975755101923072,0.0026636465088461536
1593045554447,-0.5502341700961538,-0.06620526344807692,9.831187923076921,-0.0023376654044230793,-0.019808484455769233,0.0017444386269230767
1593045555447,-0.2597478021019231,-0.6828287703269229,9.797561894230768,-0.008203217481132077,-0.00900423446037736,-0.0007491523905660378
1593045556447,-0.15469368490384616,-0.8639930388461537,9.820949384615385,0.003897087987115385,0.002190827115384617,0.004372844094230769
1593045557447,-0.060499300153846164,-0.47775925135769237,9.967118634615385,0.01243553295686275,-1.4971156862751607e-05,-0.004042371725490196
1593045558447,-0.05410309990384613,-0.3885460769230769,9.501714623076923,-0.022857789320754707,0.0020054238150943398,0.0015501691886792447
1593045559447,-0.10170646213461537,-0.49339313530769235,10.088151826923077,0.012393151003461543,0.008175955244230773,-0.012049549603846152
1593045560447,-0.03944706040384611,-0.8418479290384616,9.806224375,0.00393232925173077,0.01435197360384615,-0.0017033242442307701
1593045561447,-0.0834036737942308,-0.8421470285961539,9.73610775,-0.010701574340384611,0.010983503660192307,-0.00898650280923077
1593045562447,-0.43568928771153864,-1.5986816223076927,9.701043740384616,-0.008472568928846156,-0.009338914671153846,-0.018724817959615385
1593045563447,-0.7344124939038461,-2.391902317307693,9.723798482692308,0.0029866906846153837,-0.03641589399038461,-0.01212296896923077
1593045564447,-1.6679124243653847,-2.8132347019230766,9.591917153846156,-0.009009996807115384,-0.11666888968653845,0.013890901797884615
1593045565447,-2.768334736538461,-2.155001373076923,9.530359480769231,-0.016727817062884617,-0.2501507626923077,0.006325793225576923
1593045566447,-3.0639403615384615,-2.107892692307692,9.499068730769231,-0.022504435218653848,-0.30886845673076924,0.05623612564807693
1593045567447,-3.0762669679245285,-1.776772389622642,9.54651587735849,-0.03302686658730769,-0.36584464442307685,0.02552930375461538
1593045568447,-3.6319711442307696,-2.8296048057692307,9.51461053846154,-0.017432641173076927,-0.4591662465384615,0.0024316417769230767
1593045569447,-3.1750110461538466,-2.685862892307692,9.431770576923077,-0.029423455288461537,-0.5039607398076923,0.0559277656153846
1593045570447,-2.4110175675247527,-2.413736144554455,9.511547024752476,-0.04202456237660378,-0.5367560964150944,0.06876353671698113
1593045571447,-1.0655595833653846,-1.3134928153846155,9.75996691826923,-0.01935328606923077,-0.3881904935961539,0.04038052784615384
1593045572447,-0.6496570944836539,-0.3888049158711538,10.10965269230769,0.07603873505769233,-0.16536633632692305,-0.0054300796769230775
1593045573447,-0.41867493832692304,0.39474670835923076,9.617432951923076,-0.029144462798076927,-0.023285615682692308,0.0054212693373076925
1593045574447,-0.5949788064673077,1.812683938076923,9.928315865384613,0.002872156715961539,0.0012334418442307728,-0.003908835099423077
1593045575447,-0.6075443136851851,1.6506488174074074,9.912722064814817,-0.002393463813461539,0.013262433990384615,-0.007212696540384615
1593045576447,-0.46069888532692305,0.6150014382692307,9.849179990384615,-0.006431516528846152,0.014287364896153846,0.004775181017307693
1593045577447,-0.5459086869038461,-0.31048024350000003,9.858406317307693,-0.004243626353846153,-0.008983565836538466,0.004804548470769232
1593045578447,-1.532982525,-1.754019515,9.63811710576923,-0.01564415070076923,-0.11204054756730769,0.005524056175576923
1593045579447,-2.8243130000000005,-2.5540045653846155,9.491223067307693,-0.025784802553846155,-0.28347717769230774,0.011177330107500001
1593045580447,-2.4328448984865387,-2.881499151923077,9.494444163461539,-0.02991683165173077,-0.31796655423076925,0.03181104568461539
1593045581447,-1.301568928846154,-2.3532835488461536,9.496790974999998,0.011113384962264156,-0.289048894245283,0.03782642739622641
1593045582447,-0.7037221768281555,-3.116256545631068,9.524502762135922,-0.04102661663461539,-0.22391663273076925,0.0511232156923077
1593045583447,0.49760932232692306,-0.9176934970423076,10.067151346153848,0.045581540059615386,0.06808597617307692,-0.021397275207692308
1593045584447,1.2935219617557694,0.9726709035673077,9.91147985096154,0.045572729878846155,0.3433607673076923,-0.045605033166538474
1593045585447,2.1091638759615385,1.807110264423077,9.883105211538462,0.012437202737115386,0.5036641215384615,-0.00040821043076923137
1593045586447,0.7541711764259259,2.4700465629629633,9.99104260185185,0.0003259809942307694,0.2651811301923077,-0.02258960148846154
1593045587447,0.0009203138807692413,2.1794127634615386,9.975815563461538,-0.001621094767307693,0.08858459931153845,-0.019476629851923076
1593045588447,-1.3594223620192314,1.5324763557692305,9.8241015,-0.007553361192307692,-0.03189327445384615,0.006880842125
1593045589447,-1.2758691434615388,1.1037929759615386,9.961010057692308,0.005735503415384613,-0.04130854557692308,-0.006243563765384616
1593045590447,-0.9019790974288463,0.019292135257692293,9.797274240384615,-0.006692888696153847,-0.015206572988461533,0.014008372409615385
1593045591447,-0.033672075900000015,-0.9956443023076923,9.746760375000001,-0.01439308840173077,0.01337990402807692,-0.008034990868076923
1593045592447,-0.07938879719230765,-2.1210302115384616,9.780535980769232,0.0022671829788461534,0.018607346823076923,-0.0023024241884615384
1593045593447,0.010519391584905662,-2.535218162264151,9.699848405660376,-0.0003198302849056632,0.018705756716981135,0.006313048819999999
1593045594447,-0.495762944955,-2.518710434615385,9.683316125000001,0.00265483645,-0.020895088605769233,-0.001841352197884616
1593045595447,-0.1383120498076923,-2.9623719423076924,9.663690336538462,-0.005388964950576923,-0.011459259867307697,0.004640089724999999
1593045596447,0.06504336194230771,-3.570505530769231,9.616271038461537,0.0015388653326923066,0.004681204755769232,0.00025256176461538554
1593045597447,-0.33217670406346156,-2.642803599807692,9.702228615384616,0.014716132528846156,-0.018707197175,-0.004161396826346155
1593045598447,-1.666426731067961,-0.37404115436310686,9.710556271844661,-0.01280723487307692,-0.19717444613653848,0.011667770101923077
1593045599447,-3.065843881904762,1.3968671854514287,9.869817957142857,0.006478504700000002,-0.38125385769230774,0.012322668597307693
1593045600447,-3.7272275860377357,0.8319573436792452,9.556301490566039,-0.054662019817307686,-0.4654333063461539,0.02220194846153846
1593045601447,-3.4630700749999996,0.5336224604807692,9.679542846153847,-0.027887527077692313,-0.33891744153846154,0.032921142894230766
1593045602447,-1.8740287826923077,1.1731503319230772,9.808985336538463,-0.0035887276384615396,-0.1395756620192308,0.01463096656346154
1593045603447,-0.6294504073076923,1.2969904084615385,9.922862903846154,0.0010043736359615389,-0.0020997875594230787,0.0061202196182692315
1593045604447,-0.07379786609615382,1.014890410096154,9.902052288461537,-0.008102370223773584,0.03268032953396226,-0.00827813281698113
1593045605447,0.18536322986538456,-0.04169033353076922,10.042343057692307,0.009811734359423079,0.041111781646153846,-0.007638527145384614
1593045606447,0.03692769025192302,-1.170458395403846,9.674803269230768,-0.008792676119230765,0.028480754511538458,-0.01824318813269231
1593045607447,-0.5502916934038462,-1.249766668378077,9.884566249999999,0.006763370726923077,-0.026621781409615387,0.0033420392319230777
1593045608447,-1.3538889493269233,-1.454939707801154,9.741134951923076,-0.006343413869230771,-0.04523500115384615,0.011650149651923073
1593045609447,-0.5873344299230768,-2.4287149865384614,9.677149971153847,-0.006554861044230766,-0.031170829278846155,-0.003063046787307692
1593045610447,-0.7019999813396226,-1.801276264773585,9.825550567924529,0.02175849628846153,0.0003670958653846178,-0.00019676355980769318
1593045611447,-0.7325603562884615,-0.5256272076673076,9.688987596153845,-0.001976444034615386,-0.020037553057692302,0.013653023725000001
1593045612447,-0.5670644493526923,0.8497511459423077,9.984995798076922,0.009964445774999999,-0.004763433807692307,-0.0023611593755769244
1593045613447,-0.5719076204423076,1.3467795192307692,10.038270548076923,0.01090714724230769,0.014871780863461538,-0.017420893928076924
1593045614447,0.07333772086538454,0.6676895531153846,9.94256925,0.001873656551923075,0.05252111662115385,0.010137715246153846
1593045615447,0.7549240344165384,0.41147346046153843,9.790383423076925,-0.008507810328846153,0.07794176091538461,-0.010821981485384618
1593045616447,0.7904827769230768,0.30173723521730766,9.788818817307693,-0.00595864192528302,0.08696505535849057,-0.04857388225849056
1593045617447,0.09586244653846157,0.07640926394230771,10.181356759615385,0.01662209422115385,0.07415627186538461,-0.058341786798076924
1593045618447,-0.6120564219615384,-0.2311144591923077,9.66856796923077,0.00791458419230769,0.07062040432692306,0.08457885178846156
1593045619447,0.259379675173077,-0.9849111172115386,9.577123115384614,-0.014137590119230757,0.03323831407307693,-0.004540239697307691
1593045620447,0.024963587019230724,-1.191556654076923,9.783676588461539,-0.005515246696153832,0.03240427283403846,-0.007227380275000001
1593045621447,1.1302023697339623,-1.4318109035849056,9.820155375471696,0.0016504623480769203,0.09792057819230768,-0.018610284111538464
1593045622447,2.5176060386538457,-0.8749793201730767,10.195311009615388,0.024516119494230767,0.20947068455769233,-0.015582478699999998
1593045623447,3.587163253846154,-0.5765552188461538,10.222966653846154,0.03079786123269231,0.28232890403846156,-0.028081353491346155
1593045624447,3.5190598423076915,-0.4971664213846153,10.191606807692308,0.02289502519230769,0.2815506626923077,-0.022234252905769226
1593045625447,3.889774788461538,0.10217813034615385,10.286617990384615,0.0370061841,0.3112472336538462,-0.027282553232692304
1593045626447,3.999499492307692,0.5216583419423076,10.287940903846154,0.030269243953846153,0.33336401673076926,-0.0041790178511538455
1593045627447,3.771744225,0.8182533102307693,10.53062848076923,0.03835371654528302,0.2671649968867924,-0.005687794916603773
1593045628447,1.01374000975,0.8450690289230768,9.739731471153846,-0.0037766803403846147,0.09846975338461537,-0.0008927767013461536
1593045629447,-0.8531333015384615,1.1629923311538461,9.766098519230768,0.008625280275000003,-0.0019412023653846166,0.0052626841313461546
1593045630447,-1.045893572423077,1.5840486001923073,9.897876403846153,-0.004625406092307694,-0.02346475763730769,0.008322793909615385
1593045631447,-0.8862992023076923,1.576801089076923,10.031678721153847,0.008161271603846155,-0.007967445728846155,0.008319857229615386
1593045632447,-0.46987904313576934,0.9511239874038461,9.843267076923077,-0.0070599845396153845,0.007247937663461535,0.005694388742884617
1593045633447,-0.1878027173962264,0.7116502866113206,9.97145646226415,0.005192202288461539,0.012184640728846155,-0.0038060483365384614
1593045634447,-0.08802826775000001,0.4546593110576923,9.862605211538462,-0.005327292371153846,0.01457810474807693,-0.0015388650750000016
1593045635447,-0.3713821828326923,0.12940799064807695,9.992565448076922,0.0028897770153846172,-0.00047869310692307486,0.0016563358519230769
1593045636447,0.12060746500000004,-0.6469709209615384,9.823445692307693,-0.009682516200192311,0.015353411228846158,-0.001121844405769231
1593045637447,-0.034615401692307673,-0.8865292905769231,9.878710884615383,0.010167082849999998,0.004648899834615386,-0.0023729066173076912
1593045638447,-0.40724000613461536,-1.0232192782692306,9.710235317307692,-0.0043229191986538466,-0.0071099098230769245,-0.0012774930642307698
1593045639447,-0.1850181056923077,-1.8102048384615383,9.899647980769231,0.0014067104396153847,0.0004199576846153827,9.397648269230779e-05
1593045640447,-0.6044408007807693,-1.0740897717307691,9.744195048076921,-0.0009338914730769213,-0.014939327128846155,-0.003418395239038461
1593045641447,-0.764656385148077,-0.45760432436538456,9.734106009615385,0.0026508464433962257,-0.01604338423962264,-0.0007059320469811326
1593045642447,-0.4916100149038461,0.1369545812576923,9.782353682692307,-0.0004581353511538461,0.00031717072365384586,0.0011482753257692306
1593045643447,0.2605990959038461,0.25836732745499996,9.696166000000002,-0.009468132057692308,0.028242875442307695,0.007917520327115386
1593045644447,-0.05383850664615385,0.4020632317115384,9.774128240384615,0.00608791530576923,0.009782366303846156,-0.0011629593830769227
1593045645447,-0.36741331603846156,0.49472758703846154,9.848282798076923,-0.004475631061538463,0.0025138715621153846,-0.0033302923788461544
1593045646447,-0.39655283199999997,0.38930534206346146,9.775474182692305,-0.007277305044230768,0.0029514496,0.0008545988057692309
1593045647447,-0.2791250194150944,-0.4441056228490566,9.711417405660377,-0.008199449501923077,0.0010836666596153839,-0.0017796799078846149
1593045648447,-0.3137060874960785,-0.6116594216078431,9.84140975490196,0.00024081473653846003,-0.0002114469365384615,-0.0027253184251923067
1593045649447,-0.2678580919173077,-0.7657722680769231,9.834178903846155,0.00038471629115384925,0.0053096724288461536,-0.001324481435769231
1593045650447,-0.6464458720132076,-0.7944961260377357,9.786305990566037,0.001306860554615384,-0.009987940327499998,-0.008211196673846153
1593045651447,-0.36992118111538463,-0.8164356894230769,10.005242778846155,0.006678205046153847,0.00020263678461538798,0.008284615966538462
1593045652447,-0.22176174286923075,-0.9846235119230768,9.923806374999998,0.0015329920082692316,0.0017297549544230764,-0.00011747067634615375
1593045653447,-0.3526882537115385,-1.0299951134615386,9.757240471153846,1.1747148076922971e-05,-0.0031805174384615387,0.0050336164305769225
1593045654447,-0.1901028575769231,-0.9475922786538461,9.819568932692308,0.001383216464230771,0.003248062637307695,0.0009515121340384619
1593045655447,-0.17200713513269233,-0.9735567013461538,9.836974423076924,-5.8735292499999576e-05,0.001500687009038461,0.003547612870384615
1593045656447,-0.15262297359615387,-0.9226862253846153,9.723050730769232,-0.004206778652830188,0.0012649150416981158,-0.005713727081509434
1593045657447,-0.20491994998076926,-0.9246764048076924,9.764131423076924,0.0028721568263461537,0.00039940054615384286,-0.0036063481461538456
1593045658447,-0.2669032624230769,-1.0755162651923078,9.91518978846154,0.0011747064892307676,0.00037296911730769347,0.0014860033528846146
1593045659447,-0.2791319664230769,-0.9311646267307693,9.737867826923077,0.0002261314513461537,-0.0006079108328846157,0.0025784802282692305
1593045660447,-0.2426184137692307,-0.9234914900000001,9.827610192307692,-0.0006872035742307698,-0.0014566353576923067,-0.001991127170961539
1593045661447,-0.28981371423773583,-0.9402551439622643,9.792209084905659,0.00011159711923077149,0.0005286176425000009,-0.003033678975
1593045662447,-0.23210379494230765,-0.9284726986538462,9.807558778846154,-0.0016504626499999992,0.005300862086538456,0.002522681806923078
1593045663447,-0.30943338111923074,-0.7596521625000001,9.848743048076924,0.006032116746153849,-0.0017914271415384619,0.0011541489153846151
1593045664447,-0.44447830689230766,-0.2420432138269231,9.835973471153848,0.003048363009615386,-0.0028046114346153834,-0.006510809529615385
1593045665447,-0.27730283373076925,-0.6138165296923077,9.779489096153846,-0.005855910510769232,0.003662146746153847,0.0069395772807692305
1593045666447,-0.3063388208461538,-0.8333350013461539,9.802197971153847,-0.000616720878846154,-0.003732629394230771,-0.0025461758390384615
1593045667447,-0.26654663627692304,-0.5747836148076924,9.857048923076924,0.002060168916415093,0.0015184740596226405,0.00029101687735849055
1593045668447,-0.19976617952307693,-0.6337873934615386,9.837940798076923,0.001882466832692307,0.005118782709615384,0.002167333061538462
1593045669447,-0.5153081597500001,-0.5344277365384615,9.842553865384616,0.0012451885724999998,-0.00784703826403846,-0.0014625093878846151
1593045670447,-0.5645335853846154,-0.019453188771153842,9.714181182692307,-0.002041052244807692,-0.006719319698076922,0.0042465631171153834
1593045671447,-0.25626210221153845,-0.11911195067307691,9.903237173076924,-0.00025549832115384576,0.0044726938500000025,-5.87352634615375e-06
1593045672447,-0.10875839148653843,-0.5659715824999999,9.829393278846155,-0.0007048239942307702,0.004922019015384615,-0.0016533992165384604
1593045673447,-0.25464373287358494,-0.6483533431132075,9.827051679245283,-0.0034624467738461544,0.0009838164628846147,-0.00251387147
1593045674447,-0.2763365033846154,-0.6221568944230769,9.82598808653846,0.0066459008269230775,0.00024962515384615403,-0.001013184142115385
1593045675447,-0.3200860435653846,-0.485501416,9.818234471153845,-0.0010542987999999994,-6.167215769230906e-05,0.004032179229615384
1593045676447,-0.2764285333019231,-0.8092457157692307,9.808513615384616,-0.0055299294186538445,-0.000566795743076924,-0.0032451259911538462
1593045677447,-0.20593229675769228,-0.6746034257692307,9.75675728846154,0.0022348786846153822,-3.5241230576920896e-05,0.001800237623653845
1593045678447,-0.28119117098076923,-0.3823684582115385,9.873614548076922,0.0029764397056603778,0.003572880283018867,-0.0034432191713207544
1593045679447,-0.34033300636538466,-0.6035895101346154,10.039087346153847,0.001342102019230771,-0.001004373449999995,-0.004161396792884616
1593045680447,-0.32734504023076927,-0.5511774911538462,9.70577175,-0.0006225942538461536,-0.0016387152076923067,-0.00302193172076923
1593045681447,-0.4597900732134616,-0.40236233003846156,10.072552480769229,0.009943888780769232,-0.0008487253030769223,0.001988190362884615
1593045682447,-0.4710294374738462,-0.15215131065384618,9.777809548076924,0.002472756573653846,-0.005920519272307693,-0.010090726785961538
1593045683447,-0.38469225790384604,0.08951227873076922,9.721992346153845,-0.007679642398076924,0.005409522423076925,0.005541676832692307
1593045684447,-0.5082265008113209,0.1370793923773585,9.798112132075472,-0.003544675803846153,0.0003994002749999997,0.007142214129615385
1593045685447,-0.4544982611076923,-0.0048201556730769115,9.628867875,-0.002167333240384616,0.0008575360019230747,0.0022466257257692302
1593045686447,-0.30066736356346146,-0.45861666978461535,9.667532661538463,-0.010434328657115386,0.002026368121153846,0.008363908873269234
1593045687447,-0.1478143163076923,-0.923606525576923,9.783147451923078,-0.0043552235461538445,4.9924834615382684e-05,-0.011987877379615385
1593045688447,-0.343335539326923,-1.0118533694230771,9.704770913461537,-0.0041114719461538465,-0.003720882565384616,-0.001891276988461537
1593045689447,-0.31901617576923075,-1.1020558842307693,9.770803740384615,-0.0005667959019230767,0.0019323918615384622,0.006684078687115384
1593045690447,-0.15533790426923078,-1.09233505,9.99924923076923,0.007220675488679247,0.0026940668943396247,0.0020342366290566037
1593045691447,-0.1312831333076923,-1.067302438846154,9.869691673076924,0.006302299259615384,0.0009750060403846163,-0.002231941897307693
1593045692447,-0.26138136224423075,-1.0442139986538461,9.889961605769232,0.00017914270173076917,0.0005080604057692307,-0.003001374534615385
1593045693447,-0.1613084558730769,-1.0188132667307692,9.825792538461538,0.004719382744999999,0.003662146505769232,0.006493188831923077
1593045694447,-0.14023321248076923,-0.8826524524999999,9.72667448076923,-0.00435522385,-0.002349413011538463,-0.0013009870788461542
