,MessageType,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,ArrivalTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters,SignalType,ReceivedSvTimeNanosSinceGpsEpoch,SvPositionXEcefMeters,SvPositionYEcefMeters,SvPositionZEcefMeters,SvElevationDegrees,SvAzimuthDegrees,SvVelocityXEcefMetersPerSecond,SvVelocityYEcefMetersPerSecond,SvVelocityZEcefMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,IsrbMeters,IonosphericDelayMeters,TroposphericDelayMeters,WlsPositionXEcefMeters,WlsPositionYEcefMeters,WlsPositionZEcefMeters,Constellation,SvName,UnixTime,Epoch,tTxSeconds
824,Raw,1593045329440,1048006361000000,18,,-1276032541079952857,0.8281238079071045,22.87206552864518,16.86557243957194,10.51132126221786,403,16,0.0,16399,347747363473988,17,32.0,156.05438232421875,0.0297000017017126,25,52625.18115377984,0.0030066398239606,1575420000,,,,0,,1,,,,,,,,,1.2770805474409528e+18,23227676.202971995,5.096471786,GPS_L1_CA,1.277080547363474e+18,-22920346.660799697,1642901.2262174534,13481576.944314003,27.03625322587351,168.40737458187547,-1581.4445665752178,-712.7601715721437,-2517.368798696473,-52342.416716128406,-0.001397380717436348,0.0,4.318504682835079,5.556379134929129,-2693323.041495759,-4297161.338106873,3854935.36819973,G,G16,2020-06-25 00:35:29.440000+00:00,77,347747.363473988
825,Raw,1593045329440,1048006361000000,18,,-1276032541079952857,0.8281238079071045,22.87206552864518,16.86557243957194,10.51132126221786,403,18,0.0,16399,347747371898713,6,41.8,138.96124267578125,0.0356000028550624,25,184235.02379115683,0.000932438988831,1575420000,,,,0,,1,,,,,,,,,1.2770805474409528e+18,20702007.187247943,1.7987547480000003,GPS_L1_CA,1.2770805473718986e+18,-1916729.4443922425,-17474038.875341304,19892016.43019597,49.802398670352545,-90.86564884955888,1881.1040419277329,-1692.454984796013,-1307.1614045620295,68753.71829266069,0.003067421087069291,0.0,2.384342523176645,2.8377755454857594,-2693323.041495759,-4297161.338106873,3854935.36819973,G,G18,2020-06-25 00:35:29.440000+00:00,77,347747.371898713
826,Raw,1593045329440,1048006361000000,18,,-1276032541079952857,0.8281238079071045,22.87206552864518,16.86557243957194,10.51132126221786,403,20,0.0,16399,347747373716323,11,36.2,-40.40520477294922,0.0407000035047531,17,-447993.7448291616,0.0016555549429699,1575420000,,,,0,,1,,,,,,,,,1.2770805474409528e+18,20157101.417662565,3.2977170380000005,GPS_L1_CA,1.2770805473737162e+18,-13448595.951304983,-14620830.613163961,17655298.57691041,42.3210885730476,-134.60598684019322,2265.1454728348626,57.34363664059471,1742.6569293374314,158123.12382292698,-3.4082456522925504e-05,0.0,2.256142051511079,2.5550288429546986,-2693323.041495759,-4297161.338106873,3854935.36819973,G,G20,2020-06-25 00:35:29.440000+00:00,77,347747.373716323
827,Raw,1593045329440,1048006361000000,18,,-1276032541079952857,0.8281238079071045,22.87206552864518,16.86557243957194,10.51132126221786,403,21,0.0,16399,347747369258047,7,40.3,-194.05831909179688,0.0329000018537044,25,-312097.0015986853,0.0010085564157135,1575420000,,,,0,,1,,,,,,,,,1.2770805474409528e+18,21493658.93814497,2.098547206,GPS_L1_CA,1.277080547369258e+18,-13089488.943411443,-8832581.974713843,22117620.675104357,56.77337278190699,-151.8890496684684,1676.722472654003,-2028.8983448354245,217.23184981765607,4721.051708171751,0.001397380717436348,0.0,2.454875371091048,2.897425502596156,-2693323.041495759,-4297161.338106873,3854935.36819973,G,G21,2020-06-25 00:35:29.440000+00:00,77,347747.369258047
828,Raw,1593045329440,1048006361000000,18,,-1276032541079952857,0.8281238079071045,22.87206552864518,16.86557243957194,10.51132126221786,403,26,0.0,16399,347747362184073,21,29.4,443.5341796875,0.0147000001743435,17,97204.47130563964,0.0054423989019967,1575420000,,,,0,,1,,,,,,,,,1.2770805474409528e+18,23614382.991433065,6.295641618000001,GPS_L1_CA,1.2770805473621842e+18,-26249920.081996858,-4560820.502567963,1419202.1847560327,-2.3933691297876534,-175.69611957613932,-115.36017644418513,-338.5986360096009,-3122.393740808369,69413.33652306195,0.00207902984789186,0.0,5.258845117036554,6.814882768838247,-2693323.041495759,-4297161.338106873,3854935.36819973,G,G26,2020-06-25 00:35:29.440000+00:00,77,347747.362184073
829,Raw,1593045329440,1048006361000000,18,,-1276032541079952857,0.8281238079071045,22.87206552864518,16.86557243957194,10.51132126221786,403,27,0.0,16399,347747363581903,19,30.2,-573.3521118164062,0.0153000000864267,21,-12168.25079025866,0.0032349925476698,1575420000,,,,0,,1,,,,,,,,,1.2770805474409528e+18,23195324.099866923,5.696056702000001,GPS_L1_CA,1.277080547363582e+18,-14071909.878271991,4515946.894861113,21918825.0392373,53.723013414105914,149.80355096859415,-794.2799955514099,-2699.222957934189,78.31728992446232,-98694.80189030364,-0.0029310912609619997,0.0,4.040097134082991,5.837087924543741,-2693323.041495759,-4297161.338106873,3854935.36819973,G,G27,2020-06-25 00:35:29.440000+00:00,77,347747.36358190305
830,Raw,1593045329440,1048006361000000,18,,-1276032541079952857,0.8281238079071045,22.87206552864518,16.86557243957194,10.51132126221786,403,29,0.0,16399,347747363599641,19,30.5,656.5259399414062,0.0303000006824731,21,745431.2176672416,0.0032349925476698,1575420000,,,,0,,1,,,,,,,,,1.2770805474409528e+18,23190006.38124692,5.696056702000001,GPS_L1_CA,1.2770805473635996e+18,-2876220.65833447,-26100159.802760046,-3922275.004935086,-15.202799232054327,-92.89648583187183,300.1945746269678,438.7852486656308,-3179.833596012761,-40624.24649976258,-0.0025902666957327448,0.0,4.60613630620217,5.748705443857702,-2693323.041495759,-4297161.338106873,3854935.36819973,G,G29,2020-06-25 00:35:29.440000+00:00,77,347747.363599641
831,Raw,1593045329440,1048006361000000,18,,-1276032541079952857,0.8281238079071045,22.87206552864518,16.86557243957194,10.51132126221786,403,32,0.0,16399,347747356612521,53,22.6,-682.792724609375,1.0205000638961792,16,0.0,0.0,1575420000,,,,0,,1,,,,,,,,,1.2770805474409528e+18,25284692.26038788,15.889000274000002,GPS_L1_CA,1.2770805473566126e+18,-15530046.538533252,-15581917.088561494,-14902148.357537836,-42.578198144434545,-137.0520602797142,-336.4153867404168,-1883.9115558588937,2292.5358367893996,91723.370102603,0.0020108649348472086,0.0,8.68592639384624,32.74277590971784,-2693323.041495759,-4297161.338106873,3854935.36819973,G,G32,2020-06-25 00:35:29.440000+00:00,77,347747.35661252105
832,Raw,1593045330440,1048007361000000,18,,-1276032541079952838,0.5812351703643799,22.644628188572824,13.637791966886496,10.946232980702565,403,10,0.0,16399,347748368639785,13,34.4,-364.2405395507813,0.0340999998152256,25,-91128.81137690529,0.0020742010123543,1575420000,,,,0,,1,,,,,,,,,1.2770805484409528e+18,21679009.22281297,3.897301954000001,GPS_L1_CA,1.2770805483686397e+18,-22316762.42795369,-11767932.218220597,8768409.506870985,15.70151530703643,-156.29454005460994,1114.8549879312995,47.09390667807767,2906.7979428881536,-114233.03417283113,-0.003305998282713581,0.0,2.963456748046463,3.3057221324836084,-2693327.325704336,-4297161.8444834985,3854933.2397110574,G,G10,2020-06-25 00:35:30.440000+00:00,78,347748.36863978504
833,Raw,1593045330440,1048007361000000,18,,-1276032541079952838,0.5812351703643799,22.644628188572824,13.637791966886496,10.946232980702565,403,13,0.0,16399,347748360461420,14,33.4,429.950439453125,0.0078999996185302,25,13708.787956462753,0.0023977002316763,1575420000,,,,0,,1,,,,,,,,,1.2770805484409528e+18,24130821.368584137,4.197094412,GPS_L1_CA,1.2770805483604613e+18,13639491.733948229,-7823970.174232647,21273277.957044892,49.42616904253251,-18.50851199188576,471.27417889291854,2688.0300081127925,692.190929648887,6339.733905694403,0.0009543087826401152,0.0,4.239335859633891,9.80342921690201,-2693327.325704336,-4297161.8444834985,3854933.2397110574,G,G13,2020-06-25 00:35:30.440000+00:00,78,347748.36046142003
834,Raw,1593045330440,1048007361000000,18,,-1276032541079952838,0.5812351703643799,22.644628188572824,13.637791966886496,10.946232980702565,403,15,0.0,16399,347748367664654,11,36.7,281.9618225097656,0.031700000166893,25,17984.48612696981,0.0016555549429699,1575420000,,,,0,,1,,,,,,,,,1.2770805484409528e+18,21971346.142174967,3.2977170380000005,GPS_L1_CA,1.2770805483676646e+18,7509978.150560622,-17493053.19467386,18052736.445321385,41.94589266381185,-58.22008625310957,1103.7297909880242,2122.6721773625995,1607.99373161782,-66547.59196523673,0.0007838965000254878,0.0,3.1977413601326803,4.138374737175845,-2693327.325704336,-4297161.8444834985,3854933.2397110574,G,G15,2020-06-25 00:35:30.440000+00:00,78,347748.36766465404
835,Raw,1593045330440,1048007361000000,18,,-1276032541079952838,0.5812351703643799,22.644628188572824,13.637791966886496,10.946232980702565,403,16,0.0,16399,347748363473516,12,35.3,156.27955627441406,0.0111000007018446,25,52781.397201862645,0.0018077897967348,1575420000,,,,0,,1,,,,,,,,,1.2770805484409528e+18,23227817.70501217,3.5975094960000007,GPS_L1_CA,1.2770805483634734e+18,-22921928.01882664,1642188.5086984234,13479059.371199107,27.029456983995374,168.4100513847459,-1581.1872780601202,-712.5554354672286,-2517.652978828106,-52342.416716128406,-0.001397380717436348,0.0,4.318655962733655,5.556613868361613,-2693327.325704336,-4297161.8444834985,3854933.2397110574,G,G16,2020-06-25 00:35:30.440000+00:00,78,347748.363473516
836,Raw,1593045330440,1048007361000000,18,,-1276032541079952838,0.5812351703643799,22.644628188572824,13.637791966886496,10.946232980702565,403,18,0.0,16399,347748371898244,6,41.7,139.1267547607422,0.0356000028550624,25,184374.070854434,0.000932438988831,1575420000,,,,0,,1,,,,,,,,,1.2770805484409528e+18,20702147.789910745,1.7987547480000003,GPS_L1_CA,1.2770805483718984e+18,-1914848.3466612063,-17475731.386653606,19890709.01495009,49.79710068773903,-90.85824325579507,1880.8878261834786,-1692.4499811619035,-1307.585225932976,68753.71829266069,0.003067421087069291,0.0,2.3843785602988707,2.8378648582651915,-2693327.325704336,-4297161.8444834985,3854933.2397110574,G,G18,2020-06-25 00:35:30.440000+00:00,78,347748.371898244
837,Raw,1593045330440,1048007361000000,18,,-1276032541079952838,0.5812351703643799,22.644628188572824,13.637791966886496,10.946232980702565,403,20,0.0,16399,347748373716493,12,35.2,-40.16524505615234,0.0411000028252601,25,-448034.02146797226,0.0018077897967348,1575420000,,,,0,,1,,,,,,,,,1.2770805484409528e+18,20157050.452944703,3.5975094960000007,GPS_L1_CA,1.2770805483737165e+18,-13446330.578603538,-14620773.350439966,17657041.107183214,42.32713940978254,-134.60058965516583,2265.3678049037044,57.245909910900494,1742.2820181308666,158123.12382292698,-3.4082456522925504e-05,0.0,2.256083251169071,2.555014812357868,-2693327.325704336,-4297161.8444834985,3854933.2397110574,G,G20,2020-06-25 00:35:30.440000+00:00,78,347748.373716493
838,Raw,1593045330440,1048007361000000,18,,-1276032541079952838,0.5812351703643799,22.644628188572824,13.637791966886496,10.946232980702565,403,21,0.0,16399,347748369258694,6,41.2,-193.92727661132807,0.032600000500679,25,-312290.978931485,0.000932438988831,1575420000,,,,0,,1,,,,,,,,,1.2770805484409528e+18,21493464.972424645,1.7987547480000003,GPS_L1_CA,1.2770805483692588e+18,-13087812.173762493,-8834611.059580356,22117837.69672622,56.77473867331884,-151.8775630005014,1676.616831247505,-2029.0144624134668,216.7926158378647,4721.051708171751,0.001397380717436348,0.0,2.4547264651092147,2.897275990776317,-2693327.325704336,-4297161.8444834985,3854933.2397110574,G,G21,2020-06-25 00:35:30.440000+00:00,78,347748.369258694
839,Raw,1593045330440,1048007361000000,18,,-1276032541079952838,0.5812351703643799,22.644628188572824,13.637791966886496,10.946232980702565,403,26,0.0,16399,347748362182652,35,26.0,443.472900390625,0.3698000013828277,21,97647.90378121212,0.1902936689331115,1575420000,,,,0,,1,,,,,,,,,1.2770805484409528e+18,23614808.99651588,10.49273603,GPS_L1_CA,1.2770805483621827e+18,-26250035.254184086,-4561159.127572995,1416079.6821874585,-2.400620405352828,-175.69535128852118,-114.99822593329777,-338.51037135569493,-3122.423495961823,69413.33652306195,0.00207902984789186,0.0,5.259432028570486,6.816257594370659,-2693327.325704336,-4297161.8444834985,3854933.2397110574,G,G26,2020-06-25 00:35:30.440000+00:00,78,347748.362182652
840,Raw,1593045330440,1048007361000000,18,,-1276032541079952838,0.5812351703643799,22.644628188572824,13.637791966886496,10.946232980702565,403,27,0.0,16399,347748363583834,17,31.5,-573.0924072265625,0.0147000001743435,29,-12741.34248743614,0.0030066398239606,1575420000,,,,0,,1,,,,,,,,,1.2770805484409528e+18,23194745.200630527,5.096471786,GPS_L1_CA,1.2770805483635837e+18,-14072704.27386839,4513247.583194924,21918903.122431837,53.72440752346162,149.81446203030157,-794.4449532389151,-2699.180480266311,77.84440780206515,-98694.80189030364,-0.0029310912609619997,0.0,4.0395970314411045,5.8356539754116445,-2693327.325704336,-4297161.8444834985,3854933.2397110574,G,G27,2020-06-25 00:35:30.440000+00:00,78,347748.363583834
841,Raw,1593045330440,1048007361000000,18,,-1276032541079952838,0.5812351703643799,22.644628188572824,13.637791966886496,10.946232980702565,403,29,0.0,16399,347748363597468,17,31.9,656.9957885742188,0.0297000017017126,25,746088.1472208753,0.0030066398239606,1575420000,,,,0,,1,,,,,,,,,1.2770805484409528e+18,23190657.830258157,5.096471786,GPS_L1_CA,1.2770805483635976e+18,-2875920.3504152694,-26099720.825642306,-3925454.874973085,-15.210331724725435,-92.89579675032131,300.304560552829,439.1586149313796,-3179.749997999969,-40624.24649976258,-0.0025902666957327448,0.0,4.606837148223155,5.750202157633484,-2693327.325704336,-4297161.8444834985,3854933.2397110574,G,G29,2020-06-25 00:35:30.440000+00:00,78,347748.363597468
842,Raw,1593045330440,1048007361000000,18,,-1276032541079952838,0.5812351703643799,22.644628188572824,13.637791966886496,10.946232980702565,403,32,0.0,16399,347748356614737,53,22.3,-682.126708984375,1.0205000638961792,16,0.0,0.0,1575420000,,,,0,,1,,,,,,,,,1.2770805484409528e+18,25284027.920300957,15.889000274000002,GPS_L1_CA,1.2770805483566147e+18,-15530382.942349713,-15583800.953760263,-14899855.583745442,-42.57211785317593,-137.04856633581994,-336.44277911414275,-1883.614305342408,2292.8524634699334,91723.370102603,0.0020108649348472086,0.0,8.684158585815434,32.7025955763069,-2693327.325704336,-4297161.8444834985,3854933.2397110574,G,G32,2020-06-25 00:35:30.440000+00:00,78,347748.356614737
843,Raw,1593045331440,1048008361000000,18,,-1276032541079952830,0.7545220851898193,22.242007617023773,14.0722066361361,9.68474269925994,403,10,0.0,16399,347749368640993,11,37.1,-365.7569885253906,0.0331999994814395,25,-91494.14480628895,0.0016555549429699,1575420000,,,,0,,1,,,,,,,,,1.2770805494409528e+18,21678647.073523704,3.2977170380000005,GPS_L1_CA,1.277080549368641e+18,-22315647.33608648,-11767885.16023517,8771316.302050453,15.709062983519132,-156.29350887058158,1115.210013470607,47.11487622464429,2906.6144551704465,-114233.03417283113,-0.003305998282713581,0.0,2.9631128037124195,3.3054115378959894,-2693321.4729215256,-4297159.594806403,3854929.946187625,G,G10,2020-06-25 00:35:31.440000+00:00,79,347749.368640993
844,Raw,1593045331440,1048008361000000,18,,-1276032541079952830,0.7545220851898193,22.242007617023773,14.0722066361361,9.68474269925994,403,13,0.0,16399,347749360459993,14,33.7,428.5602416992188,0.0078999996185302,25,14137.747830993836,0.0023977002316763,1575420000,,,,0,,1,,,,,,,,,1.2770805494409528e+18,24131249.172421705,4.197094412,GPS_L1_CA,1.27708054936046e+18,13639963.126184106,-7821282.001492297,21273969.940056648,49.42791703854944,-18.498948735167815,471.4451353769862,2688.0880579078794,691.7328982485385,6339.733905694403,0.0009543087826401152,0.0,4.239398678478555,9.806062853618812,-2693321.4729215256,-4297159.594806403,3854929.946187625,G,G13,2020-06-25 00:35:31.440000+00:00,79,347749.360459993
845,Raw,1593045331440,1048008361000000,18,,-1276032541079952830,0.7545220851898193,22.242007617023773,14.0722066361361,9.68474269925994,403,15,0.0,16399,347749367663694,10,37.2,280.5209655761719,0.0311000011861324,25,18265.374575125417,0.0015223494237726,1575420000,,,,0,,1,,,,,,,,,1.2770805494409528e+18,21971633.942934647,2.9979245800000003,GPS_L1_CA,1.2770805493676636e+18,7511082.057037286,-17490930.36215555,18054344.296271056,41.950812368985005,-58.213332488375976,1103.9135654275544,2122.8042110212264,1607.59522366011,-66547.59196523673,0.0007838965000254878,0.0,3.197831762221419,4.138708091968125,-2693321.4729215256,-4297159.594806403,3854929.946187625,G,G15,2020-06-25 00:35:31.440000+00:00,79,347749.367663694
846,Raw,1593045331440,1048008361000000,18,,-1276032541079952830,0.7545220851898193,22.242007617023773,14.0722066361361,9.68474269925994,403,16,0.0,16399,347749363472981,12,35.3,154.83795166015625,0.0111000007018446,25,52936.6538535134,0.0018077897967348,1575420000,,,,0,,1,,,,,,,,,1.2770805494409528e+18,23227978.0939772,3.5975094960000007,GPS_L1_CA,1.277080549363473e+18,-22923509.1194311,1641475.9959500749,13476541.514083605,27.0226466750033,168.41272988458007,-1580.9299370868566,-712.3507255074013,-2517.9371045106045,-52342.416716128406,-0.001397380717436348,0.0,4.318805873216198,5.556857988448077,-2693321.4729215256,-4297159.594806403,3854929.946187625,G,G16,2020-06-25 00:35:31.440000+00:00,79,347749.36347298103
847,Raw,1593045331440,1048008361000000,18,,-1276032541079952830,0.7545220851898193,22.242007617023773,14.0722066361361,9.68474269925994,403,18,0.0,16399,347749371897791,6,41.2,137.6271514892578,0.0356000028550624,25,184512.1142936888,0.000932438988831,1575420000,,,,0,,1,,,,,,,,,1.2770805494409528e+18,20702283.595894217,1.7987547480000003,GPS_L1_CA,1.2770805493718979e+18,-1912967.4651334342,-17477423.8929554,19889401.175862208,49.79179556476584,-90.85086161371343,1880.6715811094282,-1692.4449188699446,-1308.009019524797,68753.71829266069,0.003067421087069291,0.0,2.384409615017709,2.8379515684418792,-2693321.4729215256,-4297159.594806403,3854929.946187625,G,G18,2020-06-25 00:35:31.440000+00:00,79,347749.37189779105
848,Raw,1593045331440,1048008361000000,18,,-1276032541079952830,0.7545220851898193,22.242007617023773,14.0722066361361,9.68474269925994,403,20,0.0,16399,347749373716598,11,36.3,-41.65772247314453,0.0407000035047531,25,-448075.2602030328,0.0016555549429699,1575420000,,,,0,,1,,,,,,,,,1.2770805494409528e+18,20157018.97473661,3.2977170380000005,GPS_L1_CA,1.2770805493737165e+18,-13444064.983734418,-14620716.185460461,17658783.262399618,42.33317594124463,-134.59520435522975,2265.5900872894963,57.148150547095184,1741.9070691156799,158123.12382292698,-3.4082456522925504e-05,0.0,2.256021831083758,2.5550012494547416,-2693321.4729215256,-4297159.594806403,3854929.946187625,G,G20,2020-06-25 00:35:31.440000+00:00,79,347749.373716598
849,Raw,1593045331440,1048008361000000,18,,-1276032541079952830,0.7545220851898193,22.242007617023773,14.0722066361361,9.68474269925994,403,21,0.0,16399,347749369259343,8,39.7,-195.4563140869141,0.0331000015139579,25,-312486.0226232294,0.0011607913580907,1575420000,,,,0,,1,,,,,,,,,1.2770805494409528e+18,21493270.407119405,2.3983396640000003,GPS_L1_CA,1.2770805493692593e+18,-13086135.50976208,-8836640.260557497,22118054.2790949,56.77608742340759,-151.8660874005389,1676.5111477113014,-2029.130535636661,216.35337893921988,4721.051708171751,0.001397380717436348,0.0,2.454574366999392,2.8971266208746163,-2693321.4729215256,-4297159.594806403,3854929.946187625,G,G21,2020-06-25 00:35:31.440000+00:00,79,347749.369259343
850,Raw,1593045331440,1048008361000000,18,,-1276032541079952830,0.7545220851898193,22.242007617023773,14.0722066361361,9.68474269925994,403,26,0.0,16399,347749362181168,21,29.4,442.2921447753906,0.0147000001743435,21,98090.61624179687,0.0054423989019967,1575420000,,,,0,,1,,,,,,,,,1.2770805494409528e+18,23615253.888523556,6.295641618000001,GPS_L1_CA,1.277080549362181e+18,-26250150.064394746,-4561497.66431355,1412957.1500920106,-2.407879804567057,-175.6945843329595,-114.63626109843112,-338.4221542473134,-3122.453185549894,69413.33652306195,0.00207902984789186,0.0,5.260021461076123,6.817652322129942,-2693321.4729215256,-4297159.594806403,3854929.946187625,G,G26,2020-06-25 00:35:31.440000+00:00,79,347749.36218116805
851,Raw,1593045331440,1048008361000000,18,,-1276032541079952830,0.7545220851898193,22.242007617023773,14.0722066361361,9.68474269925994,403,27,0.0,16399,347749363585793,21,29.5,-574.7227172851562,0.0162000004202127,21,-13315.61784081172,0.0054423989019967,1575420000,,,,0,,1,,,,,,,,,1.2770805494409528e+18,23194157.907205302,6.295641618000001,GPS_L1_CA,1.2770805493635858e+18,-14073498.834435107,4510548.313964373,21918980.732732087,53.72578532570941,149.82538506028982,-794.6098927376167,-2699.13793437583,77.37152541750115,-98694.80189030364,-0.0029310912609619997,0.0,4.039091048369294,5.834222106798023,-2693321.4729215256,-4297159.594806403,3854929.946187625,G,G27,2020-06-25 00:35:31.440000+00:00,79,347749.363585793
852,Raw,1593045331440,1048008361000000,18,,-1276032541079952830,0.7545220851898193,22.242007617023773,14.0722066361361,9.68474269925994,403,29,0.0,16399,347749363595258,17,31.3,655.3931884765625,0.0147000001743435,25,746744.0070921533,0.0030066398239606,1575420000,,,,0,,1,,,,,,,,,1.2770805494409528e+18,23191320.37159033,5.096471786,GPS_L1_CA,1.2770805493635953e+18,-2875619.932494466,-26099281.475176502,-3928634.6612596554,-15.217872397597537,-92.89512092594826,300.4145960843639,439.5319577411317,-3179.666332302342,-40624.24649976258,-0.0025902666957327448,0.0,4.607531336223668,5.751695021317064,-2693321.4729215256,-4297159.594806403,3854929.946187625,G,G29,2020-06-25 00:35:31.440000+00:00,79,347749.36359525804
853,Raw,1593045331440,1048008361000000,18,,-1276032541079952830,0.7545220851898193,22.242007617023773,14.0722066361361,9.68474269925994,403,32,0.0,16399,347749356617039,61,21.3,-683.810791015625,1.100499987602234,16,0.0,0.0,1575420000,,,,0,,1,,,,,,,,,1.2770805494409528e+18,25283337.79806264,18.287339938,GPS_L1_CA,1.277080549356617e+18,-15530719.37355986,-15585684.5218443,-14897562.49314275,-42.566037132195085,-137.04508530024955,-336.47012334566944,-1883.3170213769702,2293.169040911401,91723.370102603,0.0020108649348472086,0.0,8.682393529113854,32.66268161601376,-2693321.4729215256,-4297159.594806403,3854929.946187625,G,G32,2020-06-25 00:35:31.440000+00:00,79,347749.356617039
854,Raw,1593045332440,1048009361000000,18,,-1276032541079952819,0.904315948486328,23.43307642149739,9.029583295389154,10.622405006393729,403,10,0.0,16399,347750368642222,12,35.9,-365.1622009277344,0.0336000025272369,25,-91859.36068044296,0.0018077897967348,1575420000,,,,0,,1,,,,,,,,,1.2770805504409528e+18,21678278.628592823,3.5975094960000007,GPS_L1_CA,1.2770805503686423e+18,-22314531.889166698,-11767838.08130252,8774222.913767334,15.716619779439355,-156.29248262298213,1115.565024550676,47.13579319639487,2906.4309066798232,-114233.03417283113,-0.003305998282713581,0.0,2.962768268063008,3.305100312232775,-2693321.8103879103,-4297159.793408237,3854933.205096164,G,G10,2020-06-25 00:35:32.440000+00:00,80,347750.368642222
855,Raw,1593045332440,1048009361000000,18,,-1276032541079952819,0.904315948486328,23.43307642149739,9.029583295389154,10.622405006393729,403,13,0.0,16399,347750360458567,12,35.4,429.0670776367188,0.0066000004298985,25,14566.872383349402,0.0018077897967348,1575420000,,,,0,,1,,,,,,,,,1.2770805504409528e+18,24131676.67646681,3.5975094960000007,GPS_L1_CA,1.2770805503604585e+18,13640434.68937641,-7818593.770730715,21274661.46501645,49.429668567390266,-18.489375055391825,471.61609284026605,2688.146039106467,691.274852202404,6339.733905694403,0.0009543087826401152,0.0,4.2394611952128285,9.80871797531423,-2693321.8103879103,-4297159.793408237,3854933.205096164,G,G13,2020-06-25 00:35:32.440000+00:00,80,347750.36045856704
856,Raw,1593045332440,1048009361000000,18,,-1276032541079952819,0.904315948486328,23.43307642149739,9.029583295389154,10.622405006393729,403,15,0.0,16399,347750367662808,21,29.7,281.13348388671875,0.0372000001370906,21,18546.479208805325,0.0054423989019967,1575420000,,,,0,,1,,,,,,,,,1.2770805504409528e+18,21971899.559052438,6.295641618000001,GPS_L1_CA,1.2770805503676628e+18,7512186.147372121,-17488807.397469457,18055951.748800647,41.955739955179304,-58.20657054267249,1104.0973407799938,2122.936181997231,1607.1966805244188,-66547.59196523673,0.0007838965000254878,0.0,3.197924075423308,4.139045952806458,-2693321.8103879103,-4297159.793408237,3854933.205096164,G,G15,2020-06-25 00:35:32.440000+00:00,80,347750.36766280804
857,Raw,1593045332440,1048009361000000,18,,-1276032541079952819,0.904315948486328,23.43307642149739,9.029583295389154,10.622405006393729,403,16,0.0,16399,347750363472485,14,33.9,155.39088439941406,0.0124000003561377,21,53091.97962991985,0.0023977002316763,1575420000,,,,0,,1,,,,,,,,,1.2770805504409528e+18,23228126.791036367,4.197094412,GPS_L1_CA,1.2770805503634724e+18,-22925089.962721843,1640763.6878737072,13474023.372765152,27.01584336198105,168.41540020922915,-1580.672543637263,-712.1460416828054,-2518.2211757675254,-52342.416716128406,-0.001397380717436348,0.0,4.318953578339959,5.5570976397285285,-2693321.8103879103,-4297159.793408237,3854933.205096164,G,G16,2020-06-25 00:35:32.440000+00:00,80,347750.36347248504
858,Raw,1593045332440,1048009361000000,18,,-1276032541079952819,0.904315948486328,23.43307642149739,9.029583295389154,10.622405006393729,403,18,0.0,16399,347750371897334,7,40.6,138.16334533691406,0.0359000004827976,25,184650.26301565795,0.0010085564157135,1575420000,,,,0,,1,,,,,,,,,1.2770805504409528e+18,20702420.601047527,2.098547206,GPS_L1_CA,1.2770805503718973e+18,-1911086.7998760045,-17479116.394154053,19888092.912986357,49.7864998112755,-90.8434797705033,1880.455306721914,-1692.4397979160374,-1308.4327853199318,68753.71829266069,0.003067421087069291,0.0,2.384441026348347,2.83803916116064,-2693321.8103879103,-4297159.793408237,3854933.205096164,G,G18,2020-06-25 00:35:32.440000+00:00,80,347750.371897334
859,Raw,1593045332440,1048009361000000,18,,-1276032541079952819,0.904315948486328,23.43307642149739,9.029583295389154,10.622405006393729,403,20,0.0,16399,347750373716748,12,35.9,-41.06176376342773,0.0411000028252601,25,-448116.373290538,0.0018077897967348,1575420000,,,,0,,1,,,,,,,,,1.2770805504409528e+18,20156974.005867917,3.5975094960000007,GPS_L1_CA,1.2770805503737167e+18,-13441799.166498087,-14620659.118251758,17660525.042713467,42.339222086254594,-134.58982170243056,2265.812320008195,57.0503585472309,1741.5320822584006,158123.12382292698,-3.4082456522925504e-05,0.0,2.255960009490235,2.554987288151543,-2693321.8103879103,-4297159.793408237,3854933.205096164,G,G20,2020-06-25 00:35:32.440000+00:00,80,347750.373716748
