,SvAzimuthDegrees1
2300,134.07708007133684
2301,313.220070147004
2302,76.6943382970541
2303,220.90113324691248
2304,180.39687774117027
2305,314.64530653659904
2306,266.44520773516416
2307,48.4994073517215
2308,134.08047176793818
2309,313.2186443957479
2310,76.7002297941297
2311,220.895404676261
2312,157.57410326008025
2313,180.34689141191646
2314,314.64468543629766
2315,266.4355614714059
2316,48.51079401819529
2317,134.08382240031946
2318,313.21702395714857
2319,76.70621596092774
2320,220.8893863845882
2321,157.5701764740641
2322,178.66439588628276
2323,180.29455297594177
2324,314.64419106567874
2325,266.4261818947139
2326,48.5218737995377
2327,134.0872198879298
2328,313.2155525229494
2329,76.71213668051527
2330,220.8836193999639
2331,157.56633545702067
2332,178.66131750105495
2333,180.24398604990301
2334,314.6437022798998
2335,266.41682394103196
2336,48.53293336529299
2337,134.0906312568408
2338,313.21408511173377
2339,76.71806176014147
2340,220.87788151404374
2341,157.56251446594214
2342,178.65825611898833
2343,180.19353423331918
2344,314.64314176177965
2345,266.4073337067813
2346,48.54415461682593
2347,134.0940396564983
2348,313.2125283469668
2349,76.72403847840708
2350,220.8720362798699
2351,157.55867713691163
2352,178.65516339625052
2353,180.14222035585212
2354,314.64262741327883
2355,266.39791710525674
2356,48.55527072530012
2357,134.09742062412357
2358,313.2110344977393
2359,76.72996131968372
2360,220.8662299041559
2361,157.554812891683
2362,178.65206500980815
2363,180.0905837290947
2364,314.6421063065815
2365,266.3884776506311
2366,48.56640293451741
2367,134.10077815963052
2368,313.20953658419756
2369,76.73587299770666
2370,220.860388114937
2371,157.5509172633059
2372,178.64894272498972
2373,180.03824455278163
2374,314.6415851104275
2375,266.37904261214675
2376,48.57753042055452
2377,134.10413806356593
2378,313.2080378630809
2379,76.74178565173652
2380,220.85455273552734
2381,157.54702545406707
2382,178.64582404118033
2383,179.98574734262652
2384,314.64104159121655
2385,266.3695813057502
2386,48.5887004896763
2387,134.10751898679624
2388,313.2065068462305
2389,76.74772850686901
2390,220.848713616954
2391,157.54315799605564
2392,178.64271760443728
2393,179.9332595627477
2394,314.6405306065394
2395,266.3601743413216
2396,48.599794644287016
2397,134.11088336770976
2398,313.2050195579459
2399,76.75363508773653
2400,220.84290626166634
2401,157.5392753867291
2402,179.88052738959163
2403,314.64001342564717
2404,266.3507606353545
2405,48.610898080338295
2406,134.1142504914303
2407,313.2035237498315
2408,76.75954751177649
2409,220.83709665646174
2410,157.53539597802092
2411,178.63650423412446
2412,179.82758975148462
2413,314.639497973365
2414,266.3413823093705
2415,48.6219825893057
2416,134.11766768222307
2417,313.2020200081426
2418,76.7654913215493
2419,220.83135513761323
2420,157.5315836247352
2421,178.63344840692395
2422,179.77542350510112
2423,314.6389749774924
2424,266.3319612811303
2425,48.6330916659382
2426,134.12102967083004
2427,313.200517479872
2428,76.7714033863833
2429,220.8255377475376
2430,157.52769782951168
2431,178.6303378424671
2432,179.72192538271977
2433,314.6384346638031
2434,266.3225054398332
2435,48.64423828437609
2436,134.12438164270037
2437,313.19899502813684
2438,76.7773211774371
2439,220.81968578630187
2440,157.52379640258297
2441,178.62721184197162
2442,179.6678787558823
2443,314.6379079542868
2444,266.31307848902094
2445,48.65534903812499
2446,134.12773419308525
2447,313.1974892550336
2448,76.78322841803018
2449,220.81385842111735
2450,157.5198989104414
2451,178.6240934111745
2452,179.6137459643376
2453,314.6373259394089
2454,266.3036395247155
2455,48.66655085182845
2456,134.13123798126497
2457,313.195884229816
2458,76.78927746637392
2459,220.8081395141705
2460,157.51619177597462
2461,178.62109872452768
2462,179.56187572576502
2463,314.6367861181416
2464,266.2942345039644
2465,48.677668518592796
2466,134.1346590975131
2467,313.19434806790093
2468,76.79523893570773
2469,220.80238480376303
2470,157.51238391268825
2471,178.61804353142253
2472,179.50854891709434
2473,314.63622521597017
2474,266.28477781781817
2475,48.68883592580002
2476,134.1380530908116
2477,313.1927906381028
2478,76.80119755022663
2479,220.79656883703535
2480,157.50853720348906
2481,178.61495493539726
2482,179.4543083708993
2483,314.6357287622553
2484,266.27548252452135
2485,48.69983694044251
2486,134.14151288894408
2487,313.19130066459735
2488,76.8071507796239
2489,220.79093378558125
2490,157.50478969607047
2491,178.61195769676914
2492,179.40167837817887
2493,314.6351521132695
2494,266.2660200306018
2495,48.71102561002504
2496,134.14493590841275
2497,313.18971733807086
2498,76.81313925626733
2499,220.78513769452533
2500,157.50098000272348
2501,178.6088932966805
2502,179.34745273373184
2503,314.6345933430043
2504,266.2565930952153
2505,48.72216910835119
2506,134.14835719451597
2507,313.1881564964908
2508,76.81911243227643
2509,220.77936970286876
2510,157.49717198454607
2511,179.29312949528023
2512,314.6340214077795
2513,266.2471784544263
2514,48.73332640440551
2515,134.15183588729136
2516,313.1865676214907
2517,76.8251331027303
2518,220.77365698254494
2519,157.49343823416277
2520,178.60282999088483
2521,179.23961441474015
2522,314.6334640332727
2523,266.2377593660012
2524,48.7444583393607
2525,134.15525475095313
2526,313.18500853612915
2527,76.8311022628718
2528,220.76789543650054
2529,157.48962879808138
2530,178.59977381627644
2531,179.1848291481339
2532,314.63284748292295
2533,266.22822057593453
2534,48.755726408981936
2535,134.1586511854621
2536,313.1833795554408
2537,76.83710031867169
2538,220.7620220385308
2539,157.48577994901206
2540,178.59667300261194
2541,179.12889658552484
2542,314.6322548419347
2543,266.2188076671859
2544,48.766907147286936
2545,134.16218140768635
2546,313.1817538845136
2547,76.84316886855137
2548,220.7563536778251
2549,157.4821130121748
2550,178.59371230804527
2551,179.0755954514019
2552,314.6316015187904
2553,266.20922064277073
2554,48.77824589659779
2555,134.16560060658418
2556,313.18007389025644
2557,220.75046154842738
2558,157.47828933569363
2559,178.59062109811453
2560,179.01938247268296
2561,314.631032279747
2562,266.19983521417066
2563,48.78937216666761
2564,134.16909179284445
2565,313.17848473843776
2566,220.7447869709641
2567,157.4745765567955
2568,178.58763538216186
2569,178.9650739603515
2570,314.63044582085485
2571,266.1904290642289
2572,48.80053072549567
2573,313.1768711449906
2574,220.73910725669134
2575,157.47087926073223
2576,178.58465691852706
2577,178.91067756593696
2578,314.6298731453095
2579,266.1810481110292
2580,48.81165459351314
2581,313.17527585322733
2582,76.86730607716446
2583,220.73344362464857
2584,157.46717662595293
2585,178.5816793449633
2586,178.85604924995127
2587,314.6292940748844
2588,266.1716662764068
2589,48.82278601485564
2590,313.17366976749145
2591,76.87334822686597
2592,220.72779030221628
2593,157.4634907710095
2594,178.57871304384895
2595,178.80141137636443
2596,314.6286928837294
2597,266.1622474223998
2598,48.83396351784914
2599,313.17203554313886
2600,76.87940697581304
2601,157.45980316116845
2602,178.7463973761714
2603,314.6280756102766
2604,266.152775464401
2605,48.84518290903962
2606,313.1703899124899
2607,76.88544677093006
2608,220.71635175620054
2609,157.45605330383782
2610,178.57271800000495
2611,178.69011891431126
2612,314.6274606932987
2613,266.1433635402314
2614,48.85637394149698
2615,313.16872945404066
2616,76.891543384624
2617,220.71071188721672
2618,157.4524223959569
2619,178.5697841425293
2620,178.63543285610757
2621,314.62686857350724
2622,266.13397198911605
2623,48.86751727818151
2624,134.1936517477921
2625,313.16710582012627
2626,76.89759344940174
2627,220.70505586962477
2628,157.4487391887007
2629,178.56681952745095
2630,178.57984168540173
2631,314.62625419912274
2632,266.1245333729711
2633,48.87871042665907
2634,134.1971482951893
2635,313.16545717368507
2636,220.6993512318167
2637,157.44503206742823
2638,178.56383203125333
2639,178.52353060065278
2640,314.62566398068924
2641,266.1151662546078
2642,48.88983559877607
2643,134.20068440529408
2644,313.16383074260614
2645,76.90971220090795
2646,220.69373512647894
2647,157.44138239466798
2648,178.56089412498935
2649,178.4679941487704
2650,314.6250843510769
2651,266.1058225829469
2652,48.900931984363886
2653,134.20422115560206
2654,313.1622172130644
2655,76.9157671883288
2656,220.68813916707825
2657,157.43773623675514
2658,178.55796265990253
2659,178.41233315336754
2660,314.6244795976255
2661,266.0964420567838
2662,48.91207928061356
2663,134.20776844497163
2664,313.1605698893684
2665,76.92184735949725
2666,220.6825230499298
2667,157.43410050475086
2668,178.55503252190002
2669,178.35646283567968
2670,314.62385299778373
2671,266.08696031188407
2672,48.923294699954276
2673,134.21120692546802
2674,313.1589164223848
2675,76.92787064411328
2676,220.67674325602977
2677,157.43031756436713
2678,178.551989766073
2679,178.29796637277363
2680,314.6232801274267
2681,266.077664155134
2682,48.93435372718446
2683,134.2147854146784
2684,313.1573024123252
2685,76.933946387992
2686,220.67122037471108
2687,157.42673037379288
2688,178.54910580703975
2689,178.24253655528886
2690,314.62272673914777
2691,266.06837075172723
2692,48.94537669938952
2693,134.21830171988316
2694,313.155724850723
2695,220.66565252474
2696,157.4230649045718
2697,178.5461712155019
2698,178.18575692359357
2699,314.6221100109172
2700,266.0589608066784
2701,48.956541094840276
2702,134.2218133422613
2703,313.1540686039189
2704,76.94602804876718
2705,220.65998943940292
2706,157.4193830904029
2707,178.54320756887876
2708,178.12814697244252
2709,314.6215187982887
2710,266.0495909486195
2711,48.96764641583352
2712,134.22530713061764
2713,313.15244761341404
2714,76.95205902198897
2715,220.65434540408765
2716,157.4156828277959
2717,178.54023860262376
2718,178.07013724037992
2719,314.62092578785354
2720,266.04024761097617
2721,48.978742216204836
2722,134.2288454890846
2723,313.15081533659304
2724,76.9581203993928
2725,220.64875792279594
2726,157.4120422027982
2727,178.53731346503952
2728,178.01280042965521
2729,314.62030947490246
2730,266.03083932326354
2731,48.98989568218788
2732,134.23234114764747
2733,313.14916204217707
2734,76.96417004361211
2735,157.4083417225623
2736,178.53433893939106
2737,177.95416013000286
2738,314.6196910964917
2739,266.02144089499745
2740,49.00104587128236
2741,134.23585403853295
2742,313.1475025173783
2743,76.97023204652723
2744,157.4046645781317
2745,178.5313817059526
2746,177.89562406927732
2747,314.61911261766335
2748,266.01210510496725
2749,49.01210556303258
2750,134.23934243808114
2751,313.1458976015016
2752,76.97624721097208
2753,220.63182072588683
2754,157.40096255451215
2755,178.52841856092618
2756,177.836650209077
2757,314.6184811856659
2758,266.00269535313015
2759,49.023274668253194
2760,134.24286523944403
2761,313.14421927834275
2762,76.98232422328574
2763,220.62617249689654
2764,157.39729796737197
2765,178.5254685082182
2766,177.7777400065661
2767,314.6179206114676
2768,265.993437055768
2769,49.0342716615455
2770,134.24641676312584
2771,313.14262387552964
2772,76.9883667961315
2773,220.62066762136453
2774,157.39368443928788
2775,178.52257672388626
2776,177.7197425401838
2777,314.61729300778325
2778,265.9840143215099
2779,49.04543253773445
2780,134.24989422897175
2781,313.1409588214546
2782,76.99440934453669
2783,220.61497600643787
2784,157.38996191799455
2785,178.51958726684302
2786,177.6594281303304
2787,314.61666335490327
2788,265.97458362811614
2789,49.05659627866037
2790,134.25335892001277
2791,313.1392934790696
2792,77.00044421207582
2793,220.60926921215597
2794,157.38622287654323
2795,178.51658604837021
2796,177.5985813354932
2797,314.6160556432642
2798,265.96518969519764
2799,49.06770799717737
2800,134.25681159722654
2801,313.13765777908696
2802,77.00645400375795
2803,220.60358327011642
2804,157.38247238455753
2805,178.5135835958454
2806,177.53739955488498
2807,314.6154178844814
2808,265.95576663991136
2809,49.078875915336525
2810,134.26030266955783
2811,313.1359765839643
2812,77.01251115644862
2813,220.5979049797305
2814,157.3787686302839
2815,178.51060753578702
2816,177.47654589142635
2817,314.61482057438843
2818,265.946440342284
2819,49.08994073685703
2820,134.26382499290557
2821,313.1343397000676
2822,77.0185583142736
2823,220.59232853165983
2824,157.37511407647702
2825,178.50767974657674
2826,177.4164144254453
2827,314.61421207088955
2828,265.9370492956903
2829,49.10104303113394
2830,134.26726777952302
2831,313.13270424527747
2832,77.02456006467007
2833,220.58664022655483
2834,157.37135266362225
2835,178.50467171385475
2836,177.35425524326993
2837,314.6136135440414
2838,265.9277123506986
2839,49.112107074837354
2840,134.27076455947284
2841,313.13107040475666
2842,77.03058974190179
2843,220.58103754764343
2844,157.36766552332804
2845,178.50172156069712
2846,177.2930631480647
2847,314.6129602033367
2848,265.91826480178077
2849,49.12329606262918
2850,134.27423966007407
2851,313.12937185982366
2852,77.03664512129512
2853,220.5753315299712
2854,157.3639411211987
2855,178.49872948582114
2856,177.2307355536758
2857,314.6123014892714
2858,265.9087790444406
2859,49.1345037093232
2860,134.27766176037542
2861,313.1276767969194
2862,77.04266843144174
2863,220.56955527900894
2864,157.3601461025341
2865,178.4956852412092
2866,177.16697425739673
2867,314.6117377930586
2868,265.89952048245954
2869,49.14547384709634
2870,134.28116502272
2871,313.1260846501507
2872,77.04867446873452
2873,220.56402261825508
2874,178.492759917505
2875,177.10540688471215
2876,314.6111979501871
2877,265.89030764189124
2878,49.15638588261972
2879,134.28466555808205
2880,313.1245227326575
2881,77.05466027755975
2882,220.5585249568324
2883,177.04369741111296
2884,314.6105134128177
2885,265.88077153142433
2886,49.16764346961975
2887,134.28806597521125
2888,313.12279884011735
2889,77.06068629077974
2890,220.55269512548813
2891,176.97847882376894
2892,314.60995252557524
2893,265.8715361887455
2894,49.17859143852034
2895,134.2915822368193
2896,313.1212069502328
2897,77.06669694192175
2898,220.5471937754871
2899,157.3453305788867
2900,178.48386436889132
2901,176.91641741764533
2902,314.60930248078864
2903,265.862106036916
2904,49.1897495125205
2905,313.11951415871874
2906,77.0727354325954
2907,220.5414955536131
2908,157.34159086457623
2909,178.48086728878928
2910,176.8521981430044
2911,314.60872538228523
2912,265.8528120059287
2913,49.200737754296654
2914,313.11791317316795
2915,77.07871722869231
2916,220.5359038483403
2917,157.33786053135645
2918,178.47789872773677
2919,176.78819211383873
2920,314.60810831383026
2921,265.8434628082089
2922,49.21180743348338
2923,134.3019806598451
2924,313.11625688519985
2925,77.08474470346125
2926,220.53028880018596
2927,157.33415750340527
2928,176.7241576834454
2929,314.6075340411094
2930,265.8341892003403
2931,49.22277764219723
2932,134.3054515980065
2933,313.11465621784134
2934,77.09073241261795
2935,220.52472597651496
2936,157.3304477889481
2937,176.6599270103097
2938,314.6068917102119
2939,265.82476855227344
2940,49.23390673658495
2941,134.30888069794437
2942,313.11297817629185
2943,77.0967420907743
2944,220.51901562918098
2945,157.3266718226531
2946,178.4689707654218
2947,176.59400355159536
2948,314.6061911916847
2949,265.8152484108638
2950,49.245162238094075
2951,134.31231657660697
2952,313.11122553119736
2953,77.10279882611799
2954,157.322896079645
2955,178.46593735318788
2956,176.52752329049198
2957,314.6055732730057
2958,265.8059206319741
2959,49.256213080280176
2960,134.31581372046378
2961,313.10956420201353
2962,77.10883444029464
2963,157.3192164369704
2964,176.46271317039935
2965,314.6049199465973
2966,265.7964953479089
2967,49.267352048506986
2968,134.3192515524375
2969,313.10786991138514
2970,77.1148560537496
2971,220.50194644068907
2972,157.31545266131633
2973,176.39606031991167
2974,314.60436185104686
2975,265.78724500906696
2976,49.278271492423464
2977,134.3226836269351
2978,313.10629604872804
2979,77.12080247066751
2980,220.49637676294213
2981,157.31169759741675
2982,178.4570139803091
2983,176.32968342779833
2984,314.60373506611006
2985,265.77790701930695
2986,49.28933070840853
2987,134.32617379706008
2988,313.10462425781844
2989,77.1268380003181
2990,220.49078388487973
2991,157.30800953632883
2992,178.45406909347804
2993,176.2638072465149
2994,314.60307727088946
2995,265.76851861995317
2996,49.300454873980684
2997,134.32966906390888
2998,313.1029122935613
2999,77.13289926007354
3000,220.48515618865693
3001,157.30432400507195
3002,178.4511180773984
3003,176.19753789994837
3004,314.6024467850227
3005,265.7591939100861
3006,49.31150926865447
3007,134.33318089166212
3008,313.1012310984663
3009,157.30066584503354
3010,176.13154847008624
3011,314.60179491126377
3012,265.7498054077333
3013,49.32261717135351
3014,134.33664659648176
3015,313.0995319258751
3016,77.14498641286237
3017,220.47394382113964
3018,157.29694342837988
3019,176.06409228112307
3020,314.60113914815736
3021,265.7404555832123
3022,49.33371530308832
3023,134.3401819988645
3024,313.09781385729957
3025,77.15107093634963
3026,220.4683805565189
3027,157.29331424434707
3028,175.99787678854213
3029,314.60047430197295
3030,265.7310765119945
3031,49.34483499848074
3032,134.3436909192405
3033,313.0960893742234
3034,77.15714381614231
3035,220.46277473669608
3036,157.28964904623803
3037,175.93071824067187
3038,314.5998449700754
3039,265.7217526961699
3040,49.355874226098976
3041,134.34717780726038
3042,313.09441359554745
3043,77.16317499362414
3044,220.4571963576029
3045,157.28596098445985
3046,175.86302443042578
3047,314.5992057106065
3048,265.71244094687785
3049,49.36692263013117
3050,134.35070871840864
3051,313.0927164130353
3052,77.16924226490923
3053,220.45166252659664
3054,157.28233092647125
3055,175.79595745409634
3056,314.59856291949103
3057,265.70314611535196
3058,49.37796803067991
3059,134.35427224852018
3060,313.0910081094612
3061,77.17533327490496
3062,220.4461682258224
3063,157.27874470625133
3064,175.72931041277084
3065,314.597855332833
3066,265.6937365753521
3067,49.389155661177114
3068,134.35783666054527
3069,313.08921801580567
3070,77.18147214479191
3071,220.44058531324748
3072,157.2751500664142
3073,178.42777967700334
3074,175.66194361415717
3075,314.5972265550185
3076,265.68447213648744
3077,49.40016131722543
3078,134.36139624805983
3079,313.0875276056436
3080,77.18754880358172
3081,220.43511380326566
3082,178.42491641315678
3083,175.59472290590085
3084,314.59657168020544
3085,265.6751523355192
3086,49.411225368421334
3087,134.36493771779013
3088,313.0858077595761
3089,77.1936319894315
3090,220.42958567473673
3091,178.42202642929527
3092,175.52661493472658
3093,314.59590704194943
3094,265.66583417214
3095,49.42230183323477
3096,134.36850533891965
3097,313.08407023947484
3098,77.19973919559156
3099,220.4240800446643
3100,178.41915954288442
3101,175.45873863206023
3102,314.5952255140622
3103,265.6564954563616
3104,49.433409872645875
3105,313.0823090587958
3106,77.2058656513253
3107,178.4162982402194
3108,175.390705436554
3109,314.59457283740426
3110,265.647216366754
3111,49.44444715451179
3112,313.0805828419934
3113,77.21197360679537
3114,220.41310752836097
3115,178.41345517641008
3116,175.32269156449243
3117,314.59393757100264
3118,265.6379234503797
3119,49.45545691060241
3120,313.0788941490158
3121,77.21801429140119
3122,220.40757504810125
3123,178.41054203764105
3124,175.25264830930388
3125,314.5932921951984
3126,265.62865409492576
3127,49.46647245211441
3128,313.0771800816751
3129,77.22410382623227
3130,178.40768779859627
3131,175.1836745949714
3132,314.5926139945042
3133,265.6193163895972
3134,49.47756173761192
3135,134.3862853768943
3136,313.07542834471917
3137,77.23020403217181
3138,220.39657875445374
3139,178.4048030013257
3140,175.1137302152555
3141,314.59195520050696
3142,265.6100228694189
3143,49.48860105765771
3144,134.3898409229264
3145,313.0736990997394
3146,77.2362948112011
3147,220.39108889119984
3148,178.4019356548133
3149,175.04379987692212
3150,314.59129602254905
3151,265.60072242293114
3152,49.49964006522831
3153,313.0719722753427
3154,77.24237456819881
3155,220.38558223014545
3156,157.23919882443252
3157,178.3990540876262
3158,174.97318748195622
3159,314.5906097034598
3160,265.5913478822254
3161,49.510745185414535
3162,313.0702201039213
3163,77.24844323123061
3164,220.3799831359357
3165,157.23552272000836
3166,178.39611856005084
3167,174.90102306210082
3168,314.58997935247476
3169,265.5821374247577
3170,49.521700389263046
3171,313.0685193160786
3172,77.25453321141738
3173,220.3745870050689
3174,157.23198301818462
3175,178.39329958511948
3176,174.83111188035508
3177,314.58929583732214
3178,265.57276326679334
3179,49.5327942222897
3180,313.066773971501
3181,77.26058564143504
3182,220.36897531156274
3183,157.2282833106612
3184,178.39034938749793
3185,174.75787963080776
3186,314.5886236028951
3187,265.5634273888288
3188,49.54385353749306
3189,313.0650380182746
3190,39.24902440426872
3191,157.22461697078867
3192,178.3874276809676
3193,174.68493249382183
3194,314.5879689460089
3195,265.5541637131003
3196,49.55485684917196
3197,313.06331219360374
3198,77.2727292603995
3199,39.244199865362276
3200,220.3579529718103
3201,157.22103366822378
3202,178.38457256475849
3203,174.61316459786696
3204,314.5873021337401
3205,265.54486625291497
3206,49.56588814974815
3207,313.06157569728316
3208,77.27880597166428
3209,39.23936740017689
3210,220.35244901725514
3211,157.2174164155954
3212,178.381690052852
3213,174.54041808389198
3214,314.5866560270559
3215,265.53558935584874
3216,49.576875095271056
3217,134.418025265663
3218,313.0598716388734
3219,77.28484427145918
3220,39.23451658099208
3221,220.3469360834644
3222,157.21375809976814
3223,178.37878435380298
3224,174.4666818671455
3225,314.58592927368363
3226,265.5261712509763
3227,49.588038784863116
3228,134.42152839787104
3229,313.05806515471016
3230,77.29094398497892
3231,220.3413166315426
3232,157.21009346892177
3233,178.37585183081498
3234,174.39219582815372
3235,314.5853145162816
3236,265.5169879572738
3237,49.59893672418353
3238,134.42507492169574
3239,313.05639064165064
3240,77.29698961727433
3241,39.22485076753434
3242,220.33591566158415
3243,157.20650529487042
3244,178.37300814582446
3245,174.3191135346594
3246,314.5846633758753
3247,265.5077260169915
3248,49.609917483139505
3249,313.05467518806574
3250,77.30304432846864
3251,220.33043430388852
3252,157.2028780902201
3253,178.3701264096253
3254,174.24486120150914
3255,314.58399283011033
3256,265.49842243805114
3257,49.62094077616548
3258,313.0529382108343
3259,77.30910211433114
3260,220.32490909832933
3261,157.19922754586742
3262,178.3672229463438
3263,174.16977355515698
3264,314.5833046054096
3265,265.4891104048801
3266,49.63199298213813
3267,313.0511723003506
3268,77.31519408423708
3269,220.31940353036765
3270,157.1956189349975
3271,178.36434595546223
3272,174.09501582431565
3273,314.58262327819995
3274,265.4797994079436
3275,49.643030118381695
3276,313.04941963316355
3277,77.32126402557627
3278,220.31388088394021
3279,157.19197953624865
3280,178.36144932822782
3281,174.01937840333176
3282,314.58197571389314
3283,265.4705446835672
3284,49.653989638478066
3285,134.44265237564005
3286,313.047711987171
3287,77.3272989966375
3288,220.3083922256081
3289,157.1883270978531
3290,178.3585537363868
3291,173.94326185530392
3292,314.5812796402635
3293,265.46122066972885
3294,49.66504902795326
3295,313.0459381281709
3296,77.33338574799595
3297,220.30286977053117
3298,157.18470173418484
3299,178.3556649223048
3300,173.8671046954165
3301,314.58061476564717
3302,265.4519427891965
3303,49.67603834748897
3304,134.44967860860794
3305,313.04420780136803
3306,77.33943355948242
3307,220.29736657719337
3308,157.18105115515553
3309,178.35276750954833
3310,173.79023487166657
3311,314.57993041097103
3312,265.44263026730346
3313,49.687068001281155
3314,134.45317596016423
3315,313.0424535828213
3316,77.34549213252048
3317,220.2918339252262
3318,157.1773926175585
3319,178.34985958455727
3320,173.7127900550378
3321,314.5792887232046
3322,265.4334302040361
3323,49.69798723118062
3324,134.4567234492359
3325,313.040742872399
3326,77.35155226636175
3327,220.2864289235853
3328,157.17380877804635
3329,178.34701939572804
3330,173.63645952257042
3331,314.57855167286704
3332,265.424035984571
3333,49.7091243958124
3334,313.03891960769437
3335,220.2808432550477
3336,157.1701592897395
3337,178.3441047581002
3338,173.55827093198886
3339,314.5778980189292
3340,265.41481163908935
3341,49.72006488523922
3342,313.037196407883
3343,77.36371316029407
3344,220.27540923517702
3345,157.16655456098533
3346,178.3412476546656
3347,173.4807828638232
3348,314.57724731447297
3349,265.40558165205516
3350,49.73099903304589
3351,313.03548128839157
3352,77.36975204036062
3353,220.2699536942373
3354,157.16291975596698
3355,178.33837030216174
3356,173.40238112917746
3357,314.5765482041685
3358,265.3962665357709
3359,49.742037852354244
3360,313.0337052137774
3361,77.37582513163683
3362,220.2644319081691
3363,157.1592771597838
3364,178.33547426016858
3365,173.3233100654425
3366,314.575832125098
3367,265.38693029674386
3368,49.75310844687963
3369,313.03190558722315
3370,77.3819166069292
3371,220.25890225579678
3372,178.33258269393775
3373,173.2440193078406
3374,314.57517322023597
3375,265.377706624351
3376,49.76404454042363
3377,313.03017606504807
3378,77.38797088698107
3379,220.25346761363716
3380,178.32972324363635
3381,173.16488638062236
3382,314.5744537852887
3383,265.36836697305205
3384,49.77511529241014
3385,313.02837313092084
3386,77.39405871809711
3387,220.24793170762828
3388,157.14839589204428
3389,178.32682634276333
3390,173.08466627680568
3391,314.5738101202876
3392,265.35917520712974
3393,49.78600933668557
3394,313.0266632149245
3395,77.400097436243
3396,220.24252025025208
3397,157.14478282654798
3398,178.32397138349302
3399,173.0047604441096
3400,314.57309621071875
3401,265.34983630339354
3402,49.79706408995334
3403,313.02487192457704
3404,77.40616235436158
3405,220.23696655977193
3406,157.14111059151173
3407,178.3210538811068
3408,172.92317450680207
3409,314.5724759977756
3410,265.3407096510246
3411,49.80789189121916
3412,313.02318617217253
3413,77.4121990902576
3414,220.23162677634667
3415,157.13753578944224
3416,178.31823543656802
3417,172.8432512421651
3418,314.571699008077
3419,265.33126086996407
3420,49.81908023035932
3421,134.49536783392844
3422,313.0213157577246
3423,77.41830626932362
3424,220.22598639638957
3425,157.13385059584851
3426,178.31529213007806
3427,172.76046291460003
3428,314.57103129600375
3429,265.3220439530326
3430,49.83000944624086
3431,134.4988960565975
3432,313.0195732371418
3433,77.4243646150974
3434,220.22056443954008
3435,157.13024651239516
3436,178.31244042427764
3437,172.67907458494784
3438,314.57032064252695
3439,265.3127575225964
3440,49.841029118286315
3441,134.50243206623747
3442,313.01777488598555
3443,77.43045890970318
3444,220.21509527669136
3445,157.12664731368292
3446,178.30958085790064
3447,172.5972640605815
3448,314.5696288797851
3449,265.30349760873287
3450,49.852005601088145
3451,134.50595002758868
3452,313.01600364111454
3453,77.43652663807532
3454,220.20963372955526
3455,157.12302742846146
3456,178.30671248103974
3457,172.51471657165044
3458,314.5689240166391
3459,265.2942272978596
3460,49.86300400778003
3461,134.50948357671473
3462,313.0142125786092
3463,77.44261370782495
3464,220.20417708572694
3465,157.1194274071997
3466,178.30385577090124
3467,172.43210165103554
3468,314.5682264524625
3469,265.2849412509424
3470,49.87399188602539
3471,134.51296546485895
3472,313.01244068454446
3473,77.44866018104338
3474,220.19866912534144
3475,157.1157596465106
3476,178.30095249501605
3477,172.34783001449017
3478,314.56753444412647
3479,265.275656927956
3480,49.88496665254149
3481,134.51642851467778
3482,313.01067927144936
3483,77.45468931104064
3484,220.19314885851554
3485,157.1120680939488
3486,178.29803430237527
3487,172.26270993724023
3488,314.5667954711995
3489,265.26631348455317
3490,49.896035237454434
3491,134.51992725623657
3492,313.00885142304435
3493,77.46077595712082
3494,157.1084185092883
3495,178.2951342147818
3496,172.17784855313448
3497,314.5661172054308
3498,265.2570703455927
3499,49.90696755852261
3500,134.5234049049278
3501,313.00710393993023
3502,77.46680348673955
3503,220.18213612296313
3504,157.10475023444627
3505,178.29223879262216
3506,172.0923595155753
3507,314.56542271959427
3508,265.2477917633719
3509,49.917934837396935
3510,134.5268674341726
3511,313.0053387862896
3512,77.47283206222741
3513,220.17662273010885
3514,157.1010599472
3515,178.28932349682057
3516,172.00599200286726
3517,314.56468664720876
3518,265.23845870486025
3519,49.92898545580432
3520,134.53035741179988
3521,313.00351559059214
3522,77.47890868465765
3523,39.08021004610895
3524,220.17108917196884
3525,157.09740136272046
3526,178.28642034056293
3527,171.91970498284644
3528,314.56399539785275
3529,265.2291584830563
3530,49.939947477944905
3531,134.5337653569762
3532,313.00176483196253
3533,77.48489699315078
3534,39.075357827017044
3535,220.16551857174932
3536,157.0936394441227
3537,178.28345534201662
3538,171.831126482909
3539,314.5633212736904
3540,265.2199139314712
3541,49.95086019865593
3542,134.53720676770035
3543,313.00002877805787
3544,77.49089456565747
3545,220.16001808451685
3546,157.08992593703084
3547,178.28053158981552
3548,171.7430640886141
3549,314.5626660301507
3550,265.21071672163384
3551,49.96172331062006
3552,134.54066345515977
3553,312.99831324308735
3554,77.49688795322719
3555,220.15456712531514
3556,157.0862365519497
3557,178.27763181839887
3558,171.6550584521282
3559,314.5619109764027
3560,265.2013092167552
3561,49.97281565334698
3562,134.54406796748768
3563,312.99648208472036
3564,77.50291844945156
3565,220.1489133322026
3566,157.08246292680502
3567,178.2746425790234
3568,171.56479829151343
3569,314.5612268374881
3570,265.1920223897622
3571,49.983748399388844
3572,312.99474348546704
3573,77.50888482286244
3574,220.14334060864078
