MessageType,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,ArrivalTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters,SignalType,ReceivedSvTimeNanosSinceGpsEpoch,SvPositionXEcefMeters,SvPositionYEcefMeters,SvPositionZEcefMeters,SvElevationDegrees,SvAzimuthDegrees,SvVelocityXEcefMetersPerSecond,SvVelocityYEcefMetersPerSecond,SvVelocityZEcefMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,IsrbMeters,IonosphericDelayMeters,TroposphericDelayMeters,WlsPositionXEcefMeters,WlsPositionYEcefMeters,WlsPositionZEcefMeters,Constellation,SvName,ArrivalTimeNanosSinceGpsEpoch1,GpsWeekNum,ReceivedSvTimeNanosSinceGpsEpoch1,RawPseudorangeMeters1,RawPseudorangeUncertaintyMeters1,UnixTime,Epoch,SvPositionXEcefMeters1,SvPositionYEcefMeters1,SvPositionZEcefMeters1,SvVelocityXEcefMetersPerSecond1,SvVelocityYEcefMetersPerSecond1,SvVelocityZEcefMetersPerSecond1,SvClockBiasMeters1,SvClockDriftMetersPerSecond1
Raw,1593045320440,1047997361000000,18,,-1276032541079952994,0.323,19.723478544619866,18.31441290454583,10.841497946996816,403,26,0.0,16399,347738362197419,19,30.6,445.1476135253906,0.0137999998405575,21,93205.75596055268,0.0032349925476698,1575420000,,,,0,,1,,,,,,,,,1.277080538440953e+18,23610381.9612886,5.696056702000001,GPS_L1_CA,1.2770805383621975e+18,-26248867.17684157,-4557769.2608189,1447303.4704319977,21.417268047814915,244.0433714932452,-118.61037209678342,-339.4659983632021,-3122.221125566269,69414.74542843165,0.0025321722787339,0.0,5.253557181669374,6.80243949161275,-2693320.7501997286,-4297163.320888338,3854938.809720192,G,G26,1277080538440953175.962,2111,1277080538362197419,23610381.961288592596,5.696056702,2020-06-25 00:35:20.440000+00:00,68,-26248867.246128973,-4557768.898924622,1447303.3577656574,-118.61708318173969,-339.3951565728134,-3122.122994175299,69413.33652306195,0.00207902984789186
Raw,1593045320440,1047997361000000,18,,-1276032541079952994,0.323,19.723478544619866,18.31441290454583,10.841497946996816,403,27,0.0,16399,347738363564709,19,30.8,-570.9274291992188,0.0153000000864267,21,-7012.06741974425,0.0032349925476698,1575420000,,,,0,,1,,,,,,,,,1.277080538440953e+18,23200478.731389776,5.696056702000001,GPS_L1_CA,1.2770805383635648e+18,-14064769.165577237,4540237.864565808,21918101.122671247,25.173697237673323,316.73815502835345,-792.8257991575517,-2699.7056638051267,82.57486537266387,-98706.32745947056,-0.0034028879163088,0.0,4.044640664743132,5.85003703366962,-2693320.7501997286,-4297163.320888338,3854938.809720192,G,G27,1277080538440953175.962,2111,1277080538363564709,23200478.731389772596,5.696056702,2020-06-25 00:35:20.440000+00:00,68,-14064767.743711563,4540242.601103405,21918101.010206893,-792.7945597437338,-2699.6021863696733,82.5732160302651,-98694.80189030364,-0.0029310912609619997
Raw,1593045320440,1047997361000000,18,,-1276032541079952994,0.323,19.723478544619866,18.31441290454583,10.841497946996816,403,29,0.0,16399,347738363619379,31,26.8,654.9567260742188,0.1006999984383583,21,739520.7900397888,0.1902936689331115,1575420000,,,,0,,1,,,,,,,,,1.277080538440953e+18,23184089.077710915,9.293566198,GPS_L1_CA,1.2770805383636193e+18,-2878918.4432572434,-26104093.73217629,-3893652.8586831945,25.71890214145227,146.7776876672747,299.26593440786286,435.4299877853808,-3180.6680815040218,-40627.89663653192,-0.0026285768472007,0.0,4.599854046805388,5.7352605298644255,-2693320.7501997286,-4297163.320888338,3854938.809720192,G,G29,1277080538440953175.962,2111,1277080538363619379,23184089.077710912596,9.293566198,2020-06-25 00:35:20.440000+00:00,68,-2878918.487175774,-26104093.791483976,-3893652.4228116754,299.20693460442914,435.4238996223103,-3180.5829318470155,-40624.24649976258,-0.0025902666957327448
Raw,1593045320440,1047997361000000,18,,-1276032541079952994,0.323,19.723478544619866,18.31441290454583,10.841497946996816,403,32,0.0,16399,347738356592078,40,24.8,-683.2113647460938,0.8704999685287476,16,0.0,0.0,1575420000,,,,0,,1,,,,,,,,,1.277080538440953e+18,25290820.91760677,11.99169832,GPS_L1_CA,1.277080538356592e+18,-15527020.037059426,-15564948.364655469,-14922769.757852536,3.5759624700883617,191.1301990661622,-336.1406883863139,-1886.6836083916448,2289.758374113584,91724.76654893345,0.0020508030866039,0.0,8.701807917011989,33.1060662648825,-2693320.7501997286,-4297163.320888338,3854938.809720192,G,G32,1277080538440953175.962,2111,1277080538356592078,25290820.917606770596,11.991698320,2020-06-25 00:35:20.440000+00:00,68,-15527020.143375376,-15564948.928893536,-14922769.067101149,-336.1666897334601,-1886.5853046431762,2289.6839806040443,91723.370102603,0.0020108649348472086
Raw,1593045321440,1047998361000000,18,,-1276032541079952974,0.664,20.397634216351435,18.64101481122593,11.661719051418078,403,10,0.0,16399,347739368628825,14,33.7,-364.7544250488281,0.03490000218153,21,-87853.3800060453,0.0023977002316763,1575420000,,,,0,,1,,,,,,,,,1.277080539440953e+18,21682294.948152646,4.197094412,GPS_L1_CA,1.2770805393686287e+18,-22326781.617613062,-11768354.959484125,8742241.556617215,49.00178461059227,243.5490271293245,1111.7168633489482,46.856614604844935,2908.531514062125,-114241.18070050755,-0.0027465144958114,0.0,2.966557737014917,3.308538447078152,-2693324.487114473,-4297163.622341536,3854938.302182273,G,G10,1277080539440953175.962,2111,1277080539368628825,21682294.948152644596,4.197094412,2020-06-25 00:35:21.440000+00:00,69,-22326782.276165266,-11768354.788835607,8742240.101462886,1111.6591091954801,46.902814563382705,2908.4465971281643,-114233.03417283113,-0.003305998282713581
Raw,1593045321440,1047998361000000,18,,-1276032541079952974,0.664,20.397634216351435,18.64101481122593,11.661719051418078,403,13,0.0,16399,347739360474339,16,33.1,430.761962890625,0.0239000003784894,21,9842.219885945531,0.0028163463010607,1575420000,,,,0,,1,,,,,,,,,1.277080539440953e+18,24126948.34981924,4.796679328000001,GPS_L1_CA,1.2770805393604744e+18,13635257.022189166,-7848160.684982616,21267029.57578319,14.603172857844804,42.31385590616604,469.76892370196913,2687.622187221061,696.3347612269625,6344.309537396123,0.0005522213941731,0.0,4.238731399254797,9.779551294765657,-2693324.487114473,-4297163.622341536,3854938.302182273,G,G13,1277080539440953175.962,2111,1277080539360474339,24126948.349819232596,4.796679328,2020-06-25 00:35:21.440000+00:00,69,13635256.896712031,-7848161.106544065,21267029.500042167,469.73561669961475,2687.5044732928463,696.3125515300728,6339.733905694403,0.0009543087826401152
Raw,1593045321440,1047998361000000,18,,-1276032541079952974,0.664,20.397634216351435,18.64101481122593,11.661719051418078,403,15,0.0,16399,347739367673098,14,33.3,281.8451538085937,0.0334000028669834,19,15450.027982124364,0.0023977002316763,1575420000,,,,0,,1,,,,,,,,,1.277080539440953e+18,21968814.694659613,4.197094412,GPS_L1_CA,1.277080539367673e+18,7500055.851664182,-17512147.39264895,18038251.15895273,37.10398945215678,63.666617484453326,1102.165972427774,2121.5824293469814,1611.6388761355645,-66543.94027028192,-0.0004563695692922,0.0,3.196891602068502,4.13533633462891,-2693324.487114473,-4297163.622341536,3854938.302182273,G,G15,1277080539440953175.962,2111,1277080539367673098,21968814.694659610596,4.197094412,2020-06-25 00:35:21.440000+00:00,69,7500051.261839831,-17512152.736934826,18038247.858002745,1102.0758634524161,2121.4810536770055,1611.5787201202022,-66547.59196523673,0.0007838965000254878
Raw,1593045321440,1047998361000000,18,,-1276032541079952974,0.664,20.397634216351435,18.64101481122593,11.661719051418078,403,16,0.0,16399,347739363478197,9,38.3,156.14341735839844,0.0246000010520219,17,51377.0987812943,0.0013320557236479,1575420000,,,,0,,1,,,,,,,,,1.277080539440953e+18,23226414.37651627,2.6981321220000005,GPS_L1_CA,1.2770805393634783e+18,-22907687.970402524,1648608.5991961192,13501705.149246996,26.629742175623267,281.6934624063708,-1583.5448479109405,-714.4606630151928,-2515.158768699471,-52349.78152083022,-0.0010963608656311,0.0,4.317312863305968,5.554474627782404,-2693324.487114473,-4297163.622341536,3854938.302182273,G,G16,1277080539440953175.962,2111,1277080539363478197,23226414.376516268596,2.698132122,2020-06-25 00:35:21.440000+00:00,69,-22907686.539943755,1648610.3393259905,13501707.291882543,-1583.5009845389782,-714.3989997574176,-2515.0933988927163,-52342.416716128406,-0.001397380717436348
Raw,1593045321440,1047998361000000,18,,-1276032541079952974,0.664,20.397634216351435,18.64101481122593,11.661719051418078,403,18,0.0,16399,347739371902425,6,41.8,139.67562866210938,0.0356000028550624,25,183121.9911053605,0.000932438988831,1575420000,,,,0,,1,,,,,,,,,1.277080539440953e+18,20700894.357643846,1.7987547480000003,GPS_L1_CA,1.2770805393719025e+18,-1931786.441251387,-17460498.221007966,19902460.79123713,61.71005559054026,50.872802320239074,1882.9354627013724,-1692.55256133364,-1303.8121610654705,68762.89400718837,0.003013519977685,0.0,2.3840812062624988,2.837074090256319,-2693324.487114473,-4297163.622341536,3854938.302182273,G,G18,1277080539440953175.962,2111,1277080539371902425,20700894.357643844596,1.798754748,2020-06-25 00:35:21.440000+00:00,69,-1931786.0071924701,-17460498.61046037,19902460.491324417,1882.8327107030823,-1692.4929026938657,-1303.7698343712343,68753.71829266069,0.003067421087069291
Raw,1593045321440,1047998361000000,18,,-1276032541079952974,0.664,20.397634216351435,18.64101481122593,11.661719051418078,403,20,0.0,16399,347739373715278,12,35.9,-40.153846740722656,0.0411000028252601,25,-447670.8702391517,0.0018077897967348,1575420000,,,,0,,1,,,,,,,,,1.277080539440953e+18,20157414.70078117,3.5975094960000007,GPS_L1_CA,1.2770805393737152e+18,-13466712.166007737,-14621292.246659933,17641343.895345487,77.96772441449242,300.5893297738066,2263.4806305682696,58.09221164707482,1745.7157286273389,158129.26049224308,3.09663591906e-05,0.0,2.256628831066413,2.555141616209497,-2693324.487114473,-4297163.622341536,3854938.302182273,G,G20,1277080539440953175.962,2111,1277080539373715278,20157414.700781170596,3.597509496,2020-06-25 00:35:21.440000+00:00,69,-13466710.922905905,-14621292.229685629,17641344.84186748,2263.3650293049586,58.12427433376969,1745.6548559507894,158123.12382292698,-3.4082456522925504e-05
Raw,1593045321440,1047998361000000,18,,-1276032541079952974,0.664,20.397634216351435,18.64101481122593,11.661719051418078,403,21,0.0,16399,347739369252882,11,36.5,-192.98106384277344,0.0347000025212764,25,-310546.6742317502,0.0016555549429699,1575420000,,,,0,,1,,,,,,,,,1.277080539440953e+18,21495207.36619054,3.2977170380000005,GPS_L1_CA,1.2770805393692529e+18,-13102843.882002529,-8816434.504754398,22115874.6829052,59.52076089570174,323.9337507410153,1677.6454332148037,-2028.0681741984035,220.7411282170424,4721.906507225419,0.0036099632679906,0.0,2.4560880730172374,2.8986251845682194,-2693324.487114473,-4297163.622341536,3854938.302182273,G,G21,1277080539440953175.962,2111,1277080539369252882,21495207.366190538596,3.297717038,2020-06-25 00:35:21.440000+00:00,69,-13102906.898996895,-8816353.480958994,22115868.68935423,1677.5660862149575,-2027.967808367855,220.74561562697372,4721.051708171751,0.001397380717436348
Raw,1593045321440,1047998361000000,18,,-1276032541079952974,0.664,20.397634216351435,18.64101481122593,11.661719051418078,403,26,0.0,16399,347739362195927,17,31.9,443.6411743164063,0.4994999766349792,16,0.0,0.0,1575420000,,,,0,,1,,,,,,,,,1.277080539440953e+18,23610829.25163593,5.096471786,GPS_L1_CA,1.277080539362196e+18,-26248985.606121697,-4558108.681959547,1444181.2387862944,21.41267413540891,244.0369697548139,-118.24853917370548,-339.37730349474214,-3122.251471718635,69414.74796061005,0.0025321920693386,0.0,5.25414310321668,6.803811447094282,-2693324.487114473,-4297163.622341536,3854938.302182273,G,G26,1277080539440953175.962,2111,1277080539362195927,23610829.251635928596,5.096471786,2020-06-25 00:35:21.440000+00:00,69,-26248985.675384447,-4558108.320233259,1444181.1258793513,-118.25526237776332,-339.3064642213794,-3122.1533393738023,69413.33652306195,0.00207902984789186
Raw,1593045321440,1047998361000000,18,,-1276032541079952974,0.664,20.397634216351435,18.64101481122593,11.661719051418078,403,27,0.0,16399,347739363566654,21,29.8,-572.1768188476562,0.0312000010162591,21,-7583.529665356669,0.0054423989019967,1575420000,,,,0,,1,,,,,,,,,1.277080539440953e+18,23199895.63505897,6.295641618000001,GPS_L1_CA,1.2770805393635666e+18,-14065562.07548011,4537538.17457695,21918183.4612506,25.1804075946709,316.7367096944609,-792.990919134982,-2699.6638006515423,82.10197297271509,-98706.3308623144,-0.0034027865040116,0.0,4.0441378319316295,5.848594316265142,-2693324.487114473,-4297163.622341536,3854938.302182273,G,G27,1277080539440953175.962,2111,1277080539363566654,23199895.635058962596,6.295641618,2020-06-25 00:35:21.440000+00:00,69,-14065560.653969416,4537542.9098691195,21918183.349457856,-792.9596806143063,-2699.56032285859,82.10033660703589,-98694.80189030364,-0.0029310912609619997
Raw,1593045321440,1047998361000000,18,,-1276032541079952974,0.664,20.397634216351435,18.64101481122593,11.661719051418078,403,29,0.0,16399,347739363617191,16,32.6,656.0066528320312,0.0284000001847744,21,740176.4775790661,0.0028163463010607,1575420000,,,,0,,1,,,,,,,,,1.277080539440953e+18,23184745.02360902,4.796679328000001,GPS_L1_CA,1.2770805393636173e+18,-2878619.1232112795,-26103658.11634607,-3896833.478315678,25.711655929329325,146.78091059132694,299.3754757011094,435.8035750140241,-3180.5850905368693,-40627.89926509192,-0.002628554648254,0.0,4.600553878451375,5.736752285239614,-2693324.487114473,-4297163.622341536,3854938.302182273,G,G29,1277080539440953175.962,2111,1277080539363617191,23184745.023609016596,4.796679328,2020-06-25 00:35:21.440000+00:00,69,-2878619.167140946,-26103658.175704587,-3896833.04246105,299.3164738086994,435.7974762677246,-3180.4999431110664,-40624.24649976258,-0.0025902666957327448
Raw,1593045321440,1047998361000000,18,,-1276032541079952974,0.664,20.397634216351435,18.64101481122593,11.661719051418078,403,32,0.0,16399,347739356594304,24,28.4,-683.0615234375,0.0573000013828277,19,-2368.5413832274303,0.1902936689331115,1575420000,,,,0,,1,,,,,,,,,1.277080539440953e+18,25290153.579595264,7.195018992000001,GPS_L1_CA,1.2770805393565942e+18,-15527356.192411024,-15566834.903987069,-14920479.835836925,3.5824165731991973,191.1289022097663,-336.1685102650114,-1886.3866503609108,2290.075454233017,91724.76859977044,0.0020508618035819,0.0,8.700040714610816,33.06531153381043,-2693324.487114473,-4297163.622341536,3854938.302182273,G,G32,1277080539440953175.962,2111,1277080539356594304,25290153.579595262596,7.195018992,2020-06-25 00:35:21.440000+00:00,69,-15527356.29874618,-15566835.468097001,-14920479.14501901,-336.1945151696975,-1886.288355468721,2290.0010503895664,91723.370102603,0.0020108649348472086
Raw,1593045322440,1047999361000000,18,,-1276032541079952961,0.210,18.486689441488124,15.986111814392968,9.837778989436034,403,10,0.0,16399,347740368630052,24,28.7,-362.2774658203125,0.0452999994158744,21,-88217.2146822104,0.1902936689331115,1575420000,,,,0,,1,,,,,,,,,1.277080540440953e+18,21681927.10280668,7.195018992000001,GPS_L1_CA,1.27708054036863e+18,-22325669.721801564,-11768308.092084683,8745150.000232046,49.008060279140906,243.55718067114708,1112.0720287207569,46.87806036857137,2908.3485680880785,-114241.18344702148,-0.0027465066377772,0.0,2.966213967182578,3.3082245667960257,-2693326.805974317,-4297166.897170049,3854936.740524006,G,G10,1277080540440953175.962,2111,1277080540368630052,21681927.102806678596,7.195018992,2020-06-25 00:35:22.440000+00:00,70,-22325670.380188055,-11768307.92173184,8745148.545675531,1112.0142643552613,46.92425737135832,2908.2636564997,-114233.03417283113,-0.003305998282713581
Raw,1593045322440,1047999361000000,18,,-1276032541079952961,0.210,18.486689441488124,15.986111814392968,9.837778989436034,403,13,0.0,16399,347740360472870,17,31.9,430.96099853515625,0.0102000003680586,21,10273.258445713822,0.0030066398239606,1575420000,,,,0,,1,,,,,,,,,1.277080540440953e+18,24127388.74494004,5.096471786,GPS_L1_CA,1.2770805403604728e+18,13635726.875895718,-7845473.037402786,21267725.68056617,14.598992159289825,42.30852698099742,469.9398699935942,2687.6808573044013,695.8768474393245,6344.310089625497,0.0005522389774341,0.0,4.238804109314689,9.782214298171452,-2693326.805974317,-4297166.897170049,3854936.740524006,G,G13,1277080540440953175.962,2111,1277080540360472870,24127388.744940034596,5.096471786,2020-06-25 00:35:22.440000+00:00,70,13635726.750370467,-7845473.459169355,21267725.60483824,469.9065637941402,2687.5631404062624,695.8546524062907,6339.733905694403,0.0009543087826401152
Raw,1593045322440,1047999361000000,18,,-1276032541079952961,0.210,18.486689441488124,15.986111814392968,9.837778989436034,403,15,0.0,16399,347740367672178,16,32.8,282.42919921875,0.034400001168251,17,15732.266329848057,0.0028163463010607,1575420000,,,,0,,1,,,,,,,,,1.277080540440953e+18,21969090.503720973,4.796679328000001,GPS_L1_CA,1.277080540367672e+18,7501158.108505841,-17510025.745863274,18039862.597245757,37.10042276708838,63.658284281550046,1102.3497393727157,2121.715035453806,1611.2406690754665,-66543.94072663742,-0.0004563422698993,0.0,3.1969889421343423,4.135674965355473,-2693326.805974317,-4297166.897170049,3854936.740524006,G,G15,1277080540440953175.962,2111,1277080540367672178,21969090.503720970596,4.796679328,2020-06-25 00:35:22.440000+00:00,70,7501153.514415051,-17510031.095247753,18039859.29428575,1102.2596292635112,2121.613651456287,1611.1805288956605,-66547.59196523673,0.0007838965000254878
Raw,1593045322440,1047999361000000,18,,-1276032541079952961,0.210,18.486689441488124,15.986111814392968,9.837778989436034,403,16,0.0,16399,347740363477673,11,37.0,156.99774169921875,0.0257000010460615,17,51533.852352966336,0.0016555549429699,1575420000,,,,0,,1,,,,,,,,,1.277080540440953e+18,23226571.467764266,3.2977170380000005,GPS_L1_CA,1.2770805403634778e+18,-22909271.385986783,1647894.2413831493,13499189.849480314,26.628493413167124,281.6851576045788,-1583.287971241719,-714.2557158903696,-2515.4433915952163,-52349.78261711056,-0.0010962009546346,0.0,4.317465495214547,5.554713893648233,-2693326.805974317,-4297166.897170049,3854936.740524006,G,G16,1277080540440953175.962,2111,1277080540363477673,23226571.467764260596,3.297717038,2020-06-25 00:35:22.440000+00:00,70,-22909269.954581738,1647895.983097299,13499191.994130902,-1583.244116122665,-714.194055002919,-2515.378014264211,-52342.416716128406,-0.001397380717436348
Raw,1593045322440,1047999361000000,18,,-1276032541079952961,0.210,18.486689441488124,15.986111814392968,9.837778989436034,403,18,0.0,16399,347740371901955,7,41.0,140.33035278320312,0.0359000004827976,25,183262.16924415345,0.0010085564157135,1575420000,,,,0,,1,,,,,,,,,1.277080540440953e+18,20701035.260099106,2.098547206,GPS_L1_CA,1.277080540371902e+18,-1929903.6146630768,-17462190.7705091,19901156.76765809,61.706729901167215,50.88776725592719,1882.719478995191,-1692.5480222080491,-1304.2362182019465,68762.89702070437,0.0030135148408589,0.0,2.3841161778935045,2.837162477398854,-2693326.805974317,-4297166.897170049,3854936.740524006,G,G18,1277080540440953175.962,2111,1277080540371901955,20701035.260099104596,2.098547206,2020-06-25 00:35:22.440000+00:00,70,-1929903.180653775,-17462191.15996038,19901156.467647813,1882.6167300014658,-1692.4883681705044,-1304.193877703108,68753.71829266069,0.003067421087069291
Raw,1593045322440,1047999361000000,18,,-1276032541079952961,0.210,18.486689441488124,15.986111814392968,9.837778989436034,403,20,0.0,16399,347740373715402,13,34.8,-39.25447082519531,0.0416000001132488,25,-447710.4094849888,0.0020742010123543,1575420000,,,,0,,1,,,,,,,,,1.277080540440953e+18,20157377.52651638,3.897301954000001,GPS_L1_CA,1.2770805403737155e+18,-13464448.573723985,-14621234.203169825,17643089.423983086,77.96920805496967,300.6275091750493,2263.7033672975595,57.99474873243281,1745.3411073702518,158129.26052317172,3.08908929582e-05,0.0,2.256569627511493,2.555127566756563,-2693326.805974317,-4297166.897170049,3854936.740524006,G,G20,1277080540440953175.962,2111,1277080540373715402,20157377.526516378596,3.897301954,2020-06-25 00:35:22.440000+00:00,70,-13464447.33061554,-14621234.186214233,17643090.370242182,2263.5877584062364,58.02680904929129,1745.2802477053428,158123.12382292698,-3.4082456522925504e-05
Raw,1593045322440,1047999361000000,18,,-1276032541079952961,0.210,18.486689441488124,15.986111814392968,9.837778989436034,403,21,0.0,16399,347740369253507,11,36.9,-192.46234130859372,0.0347000025212764,25,-310739.2285136097,0.0016555549429699,1575420000,,,,0,,1,,,,,,,,,1.277080540440953e+18,21495019.995904293,3.2977170380000005,GPS_L1_CA,1.2770805403692536e+18,-13101166.28816928,-8818462.632435333,22116095.20456083,59.52578183292993,323.94339630153485,1677.540129296788,-2028.1846451935303,220.3019069099305,4721.910117242635,0.0036100666411584,0.0,2.455939004946481,2.898476127506745,-2693326.805974317,-4297166.897170049,3854936.740524006,G,G21,1277080540440953175.962,2111,1277080540369253507,21495019.995904288596,3.297717038,2020-06-25 00:35:22.440000+00:00,70,-13101229.28568689,-8818381.635332702,22116089.22489421,1677.4607821551394,-2028.084280502391,220.30640529384277,4721.051708171751,0.001397380717436348
Raw,1593045322440,1047999361000000,18,,-1276032541079952961,0.210,18.486689441488124,15.986111814392968,9.837778989436034,403,26,0.0,16399,347740362194472,19,31.0,444.8614807128906,0.0137999998405575,19,94097.73188727409,0.0032349925476698,1575420000,,,,0,,1,,,,,,,,,1.277080540440953e+18,23611265.44966232,5.696056702000001,GPS_L1_CA,1.2770805403621944e+18,-26249103.67356661,-4558448.014441531,1441058.976711745,21.408061815262784,244.0306057502449,-117.8866917781722,-339.28865613241794,-3122.281752311462,69414.75049280832,0.0025322118308395,0.0,5.2547317602707855,6.805189496518761,-2693326.805974317,-4297166.897170049,3854936.740524006,G,G26,1277080540440953175.962,2111,1277080540362194472,23611265.449662318596,5.696056702,2020-06-25 00:35:22.440000+00:00,70,-26249103.742804628,-4558447.652883471,1441058.8635638612,-117.89342710154202,-339.21781937541016,-3122.1836190148188,69413.33652306195,0.00207902984789186
Raw,1593045322440,1047999361000000,18,,-1276032541079952961,0.210,18.486689441488124,15.986111814392968,9.837778989436034,403,27,0.0,16399,347740363568542,24,28.3,-571.7974243164062,0.0377999991178512,21,-8155.642401806106,0.1902936689331115,1575420000,,,,0,,1,,,,,,,,,1.277080540440953e+18,23199329.626898263,7.195018992000001,GPS_L1_CA,1.2770805403635686e+18,-14066355.150449032,4534838.526639346,21918265.3269318,25.187083093761554,316.7352771855496,-793.1560210211837,-2699.621869244512,81.62908025773591,-98706.33426505663,-0.0034026850917143,0.0,4.043638442282737,5.847159874398323,-2693326.805974317,-4297166.897170049,3854936.740524006,G,G27,1277080540440953175.962,2111,1277080540363568542,23199329.626898258596,7.195018992,2020-06-25 00:35:22.440000+00:00,70,-14066353.729293361,4534843.260685871,21918265.215810362,-793.1247833940588,-2699.518391095583,81.62745686876083,-98694.80189030364,-0.0029310912609619997
Raw,1593045322440,1047999361000000,18,,-1276032541079952961,0.210,18.486689441488124,15.986111814392968,9.837778989436034,403,29,0.0,16399,347740363614993,21,29.3,657.4356079101562,0.0312000010162591,21,740833.306776734,0.0054423989019967,1575420000,,,,0,,1,,,,,,,,,1.277080540440953e+18,23185403.967431705,6.295641618000001,GPS_L1_CA,1.277080540363615e+18,-2878319.693602361,-26103222.126945466,-3900014.014891717,25.70443955132732,146.78416086047682,299.4850666500215,436.1771389152443,-3180.5020318639736,-40627.90189362966,-0.0026285324129275,0.0,4.601251262087764,5.738238756876277,-2693326.805974317,-4297166.897170049,3854936.740524006,G,G29,1277080540440953175.962,2111,1277080540363614993,23185403.967431700596,6.295641618,2020-06-25 00:35:22.440000+00:00,70,-2878319.7375432276,-26103222.186354846,-3900013.5790537773,299.4260626680296,436.171029586104,-3180.416886671192,-40624.24649976258,-0.0025902666957327448
Raw,1593045322440,1047999361000000,18,,-1276032541079952961,0.210,18.486689441488124,15.986111814392968,9.837778989436034,403,32,0.0,16399,347740356596521,46,23.5,-681.2988891601562,0.9404999613761902,16,0.0,0.0,1575420000,,,,0,,1,,,,,,,,,1.277080540440953e+18,25289488.93971588,13.790453068,GPS_L1_CA,1.2770805403565965e+18,-15527692.37555753,-15568721.146326195,-14918189.596785704,3.5888816308561937,191.12763367637285,-336.196284045822,-1886.0896588015337,2290.3924851407023,91724.77065066616,0.0020509205205598,0.0,8.698270929532473,33.02456592388616,-2693326.805974317,-4297166.897170049,3854936.740524006,G,G32,1277080540440953175.962,2111,1277080540356596521,25289488.939715876596,13.790453068,2020-06-25 00:35:22.440000+00:00,70,-15527692.481911855,-15568721.710307915,-14918188.905901376,-336.2222925089061,-1885.9913727666626,2290.3180709649255,91723.370102603,0.0020108649348472086
Raw,1593045323440,1048000361000000,18,,-1276032541079952939,0.078,19.09470302052796,19.0180389828724,8.87283941555858,403,10,0.0,16399,347741368631171,35,26.0,-363.08984375,0.7384999990463257,16,0.0,0.0,1575420000,,,,0,,1,,,,,,,,,1.2770805414409528e+18,21681591.63504618,10.49273603,GPS_L1_CA,1.2770805413686313e+18,-22324557.470951524,-11768261.20327089,8748058.260556186,49.01426475857052,243.56541715365543,1112.4271797043602,46.89945353725615,2908.1655613287653,-114241.1861935273,-0.0027464987942948,0.0,2.9658710614752337,3.3079143444399755,-2693320.9397829,-4297170.838812944,3854933.797341373,G,G10,1277080541440953175.962,2111,1277080541368631171,21681591.635046176596,10.492736030,2020-06-25 00:35:23.440000+00:00,71,-22324558.12917217,-11768261.033213712,8748056.806597406,1112.3694051272994,46.945647585064876,2908.0806550877273,-114233.03417283113,-0.003305998282713581
Raw,1593045323440,1048000361000000,18,,-1276032541079952939,0.078,19.09470302052796,19.0180389828724,8.87283941555858,403,13,0.0,16399,347741360471624,40,24.7,429.8544006347656,0.8314999938011169,16,0.0,0.0,1575420000,,,,0,,1,,,,,,,,,1.2770805414409528e+18,24127762.286342707,11.99169832,GPS_L1_CA,1.2770805413604716e+18,13636196.900653688,-7842785.330587894,21268421.32758375,14.59487498340442,42.303227222165546,470.1108174164896,2687.7394588121297,695.4189188138874,6344.310641872584,0.0005522565716091,0.0,4.238870441269383,9.784838286265035,-2693320.9397829,-4297170.838812944,3854933.797341373,G,G13,1277080541440953175.962,2111,1277080541360471624,24127762.286342702596,11.991698320,2020-06-25 00:35:23.440000+00:00,71,13636196.775080387,-7842785.752559343,21268421.251869004,470.07751202003726,2687.6217389458725,695.3967384451544,6339.733905694403,0.0009543087826401152
